effector_pop,total_tumor_pop,days
6640.845758700876,35.88663534299221,440
6614.847199374073,36.40279107006082,441
6589.10675077922,36.927625672195674,442
6563.62137341198,37.46127770332432,443
6538.388046289253,38.00388725860757,444
6513.40376694919,38.55559597443949,445
6488.665551451182,39.11654702844743,446
6464.17043437587,39.68688513949198,447
6439.915468825131,40.266756567666995,448
6415.897726422096,40.856309114299606,449
6392.114297311131,41.45569212195021,450
6368.562290157852,42.06505647441243,451
6345.238832149119,42.68455459671319,452
6322.1410689930335,43.31434045511266,453
6299.266164918944,43.954569557104264,454
6276.611302677442,44.60539895141471,455
6254.173683540363,45.26698722800396,456
6231.951417807291,45.93982708168362,457
6209.944458326405,46.62482950805223,458
6188.1512828875075,47.32211237671544,459
6166.5702948,48.031766924293905,460
6145.199902959168,48.75389275382335,461
6124.038521846176,49.48859783475458,462
6103.08457152807,50.23599850295353,463
6082.336477657776,50.99621946070121,464
6061.7926714741,51.76939377669373,465
6041.451589801724,52.55566288604231,466
6021.311675051218,53.35517659027325,467
6001.371375219027,54.16809305732795,468
5981.629143887478,54.99457882156291,469
5962.0834402247765,55.83480878374973,470
5942.732728985011,56.6889662110751,471
5923.575480508149,57.5572427371408,472
5904.610170720036,58.43983836196372,473
5885.835281132402,59.33696145197586,474
5867.249298842855,60.24882874002428,475
5848.850716534881,61.17566532537116,476
5830.638032477851,62.11770467369378,477
5812.609750527012,63.07518861708451,478
5794.764380123495,64.04836735405078,479
5777.100436294309,65.03749944951522,480
5759.616439652342,66.04285183481541,481
5742.3109163963645,67.06469980770417,482
5725.182398311026,68.10332703234933,483
5708.229422766859,69.15902553933381,484
5691.450532720271,70.2320957256557,485
5674.844276713556,71.32284635472813,486
5658.409208874882,72.43159455637932,487
5642.143888918302,73.55866582685262,488
5626.046882143746,74.70439402880646,489
5610.116759437027,75.86912139131438,490
5594.352097269838,77.05319850986497,491
5578.7514776997505,78.25698434636199,492
5563.313488370215,79.48084622912423,493
5548.0367225105665,80.72515985288565,494
5532.919778936018,81.99030927879521,495
5517.96126204766,83.27668693441703,496
5503.159781832469,84.58469361373034,497
5488.513953863299,85.91473847712942,498
5474.022399298881,87.26723905142369,499
5459.683744883832,88.6426212298376,500
5445.496622948645,90.0413192720108,501
5431.459671409697,91.46377580399793,502
5417.571533769238,92.91044181826882,503
5403.830859115408,94.3817766737083,504
5390.236302122221,95.87824809561637,505
5376.786523049573,97.40033217570812,506
5363.480187743238,98.94851337211372,507
5350.315967634875,100.52328450937843,508
5337.292539742019,102.1251467784626,509
5324.408586668085,103.75460973674171,510
5311.662796602373,105.4121913080063,511
5299.053863320059,107.09841778246206,512
5286.580486182202,108.81382381672971,513
5274.2413701357345,110.55895243384512,514
5262.03522571348,112.3343550232592,515
5249.9607690341345,114.140591340838,516
5238.016721802276,115.97822950886271,517
5226.201811308364,117.84784601602948,518
5214.514770428737,119.75002571744973,519
5202.954337625615,121.68536183464984,520
5191.519256947096,123.65445595557131,521
5180.208278027161,125.65791803457081,522
5169.0201560856685,127.69636639242002,523
5157.953651928358,129.7704277163058,524
5147.007531946854,131.88073705983,525
5136.180568118653,134.02793784300968,526
5125.4715380071375,136.21268185227694,527
5114.879224761569,138.43562924047893,528
5104.402417117086,140.697448526878,529
5094.039909394714,142.99881659715152,530
5083.790501501355,145.340418703392,531
5073.652998929787,147.722948464107,532
5063.626212758676,150.14710786421924,533
5053.708959652562,152.61360725506646,534
5043.900061861869,155.12316535440158,535
5034.198347222902,157.6765092463925,536
5024.602649157842,160.27437438162244,537
5015.111806674752,162.9175045770894,538
5005.724664367579,165.6066520162067,539
4996.440072416144,168.34257724880274,540
4987.256886586153,171.12604919112098,541
4978.17396822919,173.95784512581986,542
4969.19018428272,176.8387507019732,543
4960.304407270088,179.7695599350696,544
4951.515515300519,182.75107520701297,545
4942.822392069119,185.78410726612233,546
4934.223926856874,188.86947522713157,547
4925.719014530649,192.0080065711899,548
4917.306555543191,195.2005371458615,549
4908.985455933127,198.4479111651258,550
4900.754627324964,201.7509812093771,551
4892.612986929087,205.110608225425,552
4884.559457541765,208.5276615264941,553
4876.592967545147,212.0030187922241,554
4868.712450907258,215.53756606866983,555
4860.916847182007,219.13219776830115,556
4853.205101509182,222.7878166700031,557
4845.576164614452,226.50533391907584,558
4838.028992809366,230.28566902723452,559
4830.562547991352,234.12974987260935,560
4823.17579764372,238.0385126997458,561
4815.867763378948,242.01292233723268,562
4808.642014345993,246.05578351142344,563
4801.500849471969,250.16919554118348,564
4794.443691885247,254.35405359051367,565
4787.469975568404,258.6112907753347,566
4780.579145358221,262.94187816348705,567
4773.770656945682,267.34682477473103,568
4767.043976875982,271.8271775807466,569
4760.398582548513,276.38402150513366,570
4753.8339622168805,281.0184794234118,571
4747.349614988888,285.73171216302046,572
4740.945050826545,290.52491850331876,573
4734.619790546072,295.39933517558575,574
4728.373365817889,300.35623686302,575
4722.205319166621,305.39693620074024,576
4716.1152039711,310.5227837757848,577
4710.102584464363,315.7351681271116,578
4704.167035733651,321.0355157455986,579
4698.308143720412,326.4252910740435,580
4692.525505220295,331.9059965071638,581
4686.818727883158,337.47917239159676,582
4681.187430213064,343.1463970258993,583
4675.631241568277,348.9092866605482,584
4670.149802161271,354.7694954979402,585
4664.742763058721,360.7287156923916,586
4659.409786181511,366.7886773501385,587
4654.150544304726,372.95114852933693,588
4648.964721057659,379.2179352400626,589
4643.852010923805,385.5908814443111,590
4638.812119240869,392.07186905599747,591
4633.844762200754,398.66281794095704,592
4628.949666849577,405.3656859169446,593
4624.126571087651,412.1824687536348,594
4619.3752236695,419.11520017262205,595
4614.695384203851,426.1659518474206,596
4610.086823153636,433.3368334034645,597
4605.549321835992,440.6299924181074,598
4601.082672422262,448.04761442062295,599
4596.686677937992,455.5919228922046,600
4592.361152262935,463.26517926596523,601
4588.10592013105,471.069682926938,602
4583.920817130496,479.0077712120755,603
4579.805689703644,487.08181941025043,604
4575.760395147065,495.29424076225473,605
4571.784801611535,503.64748646080056,606
4567.878788102039,512.14404565052,607
4564.042244477764,520.7864454279644,608
4560.275071452102,529.5772508416053,609
4556.577180592651,538.5190648918338,610
4552.948494321213,547.614528530961,611
4549.388945913797,556.8663206632177,612
4545.898479500616,566.2771581447541,613
4542.477050066086,575.849795783641,614
4539.124623448832,585.5870263398682,615
4535.841176341681,595.4916805253458,616
4532.626696291665,605.5666270039034,617
4529.481181700023,615.8147723912904,618
4526.404641822199,626.239061255176,619
4523.39709676784,636.8424761151496,620
4520.458577500798,647.6280374427195,621
4517.589125839133,658.5988036613147,622
4514.788794455107,669.7578711462836,623
4512.057646875189,681.108374224894,624
4509.3957574800515,692.6534851763341,625
4506.8032115045735,704.3964142317117,626
4504.280105037838,716.3404095740543,627
4501.826545023135,728.488757338309,628
4499.442649257954,740.8447816113433,629
4497.128546393998,753.4118444319438,630
4494.8843759371675,766.193345790817,631
4492.710288247572,779.1927236305897,632
4490.606444539524,792.4134538458078,633
4488.573016881544,805.8590502829377,634
4486.610188196354,819.5330647403648,635
4484.7181522608835,833.4390869683951,636
4482.897113706267,847.5807446692536,637
4481.147288017842,861.9617034970855,638
4479.468901535152,876.585667057956,639
4477.862191451947,891.4563769098494,640
4476.3274058161805,906.5776125626707,641
4474.86480353001,921.9531914782438,642
4473.474654349802,937.586969070313,643
4472.157238886124,953.482838704542,644
4470.91284860375,969.6447316985145,645
4469.7417858216595,986.0766173217339,646
4468.644363713036,1002.7825027956233,647
4467.62090630527,1019.766433293526,648
4466.671748479955,1037.0324919407044,649
4465.797235972888,1054.5847998143413,650
4464.997725374076,1072.4275159435392,651
4464.273584127728,1090.56483730932,652
4463.625190532257,1109.0009988446254,653
4463.052933740284,1127.7402734343175,654
4462.557213758632,1146.7869719151777,655
4462.138441448331,1166.1454430759068,656
4461.797038524615,1185.8200736571266,657
4461.5334375569255,1205.8152883513776,658
4461.348081968905,1226.13554980312,659
4461.241426038403,1246.785358608735,660
4461.213934897475,1267.769253316522,661
4461.266084532382,1289.0918104267014,662
4461.398361783585,1310.7576443914131,663
4461.611264345757,1332.7714076147165,664
4461.905300767772,1355.1377904525907,665
4462.2809904527085,1377.8615212129348,666
4462.7388636578535,1400.9473661555678,667
4463.279461494695,1424.4001294922289,668
4463.916116816328,1448.192930821291,669
4464.6682280551895,1472.2858189633716,670
4465.534645436286,1496.6912474873543,671
4466.514088187301,1521.4220755139686,672
4467.6053902884005,1546.4909498539646,673
4468.807500472233,1571.9103050081133,674
4470.119482223929,1597.692363167206,675
4471.540513781101,1623.8491342120542,676
4473.069888133846,1650.3924157134902,677
4474.707013024741,1677.333792932367,678
4476.45141094885,1704.6846388195581,679
4478.302719153712,1732.4561140159572,680
4480.260689639356,1760.6591668524784,681
4482.325189158289,1789.3045333500565,682
4484.496199215502,1818.4027372196474,683
4486.773816068468,1847.9640898622265,684
4489.158250727143,1877.9986903687907,685
4491.649828953966,1908.516425520356,686
4494.2489912638575,1939.5269697879608,687
4496.95629292422,1971.0397853326622,688
4499.772403954941,2003.0641220055395,689
4502.698109128387,2035.609017347691,690
4505.734307969411,2068.6832965902363,691
4508.882014755344,2102.2955726543155,692
4512.142358516003,2136.454246151089,693
4515.516583033686,2171.167505381738,694
4519.006046843174,2206.4433263374635,695
4522.61222323173,2242.289472699488,696
4526.336700239101,2278.7134958390543,697
4530.181180657515,2315.722734817425,698
4534.147482031682,2353.3243163858833,699
4538.237536658795,2391.5251549857344,700
4542.453391588531,2430.331952748302,701
4546.797208623048,2469.751199494931,702
