effector_pop,total_tumor_pop,days
33307.916369448,0.07287177646140539,215
32996.394973455,0.07222433359207814,216
32687.97146463491,0.07162137825788334,217
32382.615543652704,0.0710617794415795,218
32080.297155467448,0.07054445141598908,219
31780.98648933229,0.07006835374399858,220
31484.65397879448,0.0696324912785585,221
31191.27030169539,0.06923591416268332,222
30900.806380170456,0.06887771782945157,223
30613.23338064924,0.06855704300200571,224
30328.522713855375,0.0682730756935523,225
30046.64603480662,0.06802504720736183,226
29767.575242814823,0.0678122341367688,227
29491.28248148592,0.06763395836517178,228
29217.74013871995,0.06748958706603324,229
28946.92084671105,0.06737853270287975,230
28678.79748194747,0.06730025302930182,231
28413.343165211532,0.067254251088954,232
28150.531261579676,0.06724007521555483,233
27890.335380422435,0.06725731903288687,234
27632.729375404437,0.06730562145479664,235
27377.68734448441,0.06738466668519473,236
27125.183629915176,0.06749418421805567,237
26875.192818243664,0.06763394883741802,238
26627.6897403109,0.06780378061738439,239
26382.649471251996,0.0680035449221213,240
26140.047330496178,0.06823315240585935,241
25899.85888176676,0.06849255901289311,242
25662.059933081153,0.06878176597758118,243
25426.626536750882,0.06910081982434613,244
25193.534989381547,0.06944981236767454,245
24962.761831872864,0.06982888071211706,246
24734.283849418636,0.07023820725228822,247
24508.078071506767,0.07067801967286665,248
24284.121771919272,0.07114859094859498,249
24062.391233161004,0.07165059088635693,250
23842.85999470236,0.0721855756761186,251
23625.506738489523,0.07275373683390694,252
23410.310793143573,0.07335518685104246,253
23197.251630854247,0.07399010271537396,254
22986.308867379914,0.07465872591127856,255
22777.462262047593,0.0753613624196617,256
22570.691717752936,0.07609838271795713,257
22365.977280960247,0.07687022178012692,258
22163.299141702475,0.07767737907666146,259
21962.637633581202,0.07852041857457945,260
21763.973233766654,0.07939996873742787,261
21567.28656299771,0.08031672252528207,262
21372.558385581884,0.08127143739474571,263
21179.769609395335,0.08226493529895071,264
20988.901285882857,0.08329810268755736,265
20799.934610057902,0.08437189050675424,266
20612.85092050255,0.08548731419925827,267
20427.631699367535,0.08664545370431465,268
20244.25857237223,0.0878474534576969,269
20062.713308804647,0.08909452239170688,270
19882.97782152144,0.09038793393517475,271
19705.034166947913,0.09172902601345899,272
19528.86454507801,0.09311920104844638,273
19354.45129947432,0.09455992595855203,274
19181.776917268064,0.09605273215871937,275
19010.82402915912,0.09759921556042013,276
18841.575409416,0.09920103657165436,277
18674.01397587586,0.10085992009695041,278
18508.1227899445,0.10257765553736498,279
18343.88505659637,0.10435609679048305,280
18181.28412437455,0.10619716225041793,281
18020.303485390767,0.10810283480781127,282
17860.926775325388,0.11007516184983299,283
17703.13777342744,0.11211625526018133,284
17546.920402514574,0.11422829141908289,285
17392.258728973084,0.11641351120329253,286
17239.136962757915,0.11867421998609345,287
17087.53945739266,0.12101278763729718,288
16937.450709969537,0.12343164852324355,289
16788.85536114942,0.12593330150680068,290
16641.738195161826,0.12852030994736505,291
16496.08413980491,0.1311953017008614,292
16351.87826644547,0.13396096911974287,293
16209.105790018948,0.13682006905299085,294
16067.75206902943,0.13977542284611505,295
15927.802605549643,0.14282991634115347,296
15789.243045220957,0.1459864998766725,297
15652.059177253388,0.14924818828776681,298
15516.236934425586,0.1526180609060593,299
15381.762393084857,0.15609926155970136,300
15248.621773147139,0.15969499857337258,301
15116.801438097014,0.16340854476828082,302
14986.277460422445,0.16730824332911598,303
14857.016402403411,0.17151942724657743,304
14729.007526523757,0.17602464716017197,305
14602.240841113347,0.1808033428936386,306
14476.70639003333,0.1858363123767894,307
14352.394252676153,0.19110571164550957,308
14229.294543965543,0.19659505484175732,309
14107.397414356525,0.202289214213564,310
13986.693049835409,0.20817442011503395,311
13867.171671919798,0.21423826100634474,312
13748.82353765858,0.2204696834537469,313
13631.638939631941,0.22685899212956406,314
13515.60820595135,0.23339784981219294,315
13400.72170025957,0.2400792773861033,316
13286.96982173065,0.2468976538418381,317
13174.343005069932,0.2538487162760132,318
13062.831720514045,0.2609295598913177,319
12952.426473830912,0.2681386379965138,320
12843.117806319744,0.2754757620064365,321
12734.896294811042,0.2829421014419941,322
12627.752551666592,0.2905401839301681,323
12521.67722477948,0.2982738952040128,324
12416.660997574072,0.30614847910265575,325
12312.69458900603,0.31417053757129754,326
12209.768753562304,0.32234803066121187,327
12107.874281261134,0.3306902765297454,328
12007.00199765205,0.339207951440318,329
11907.142763815871,0.34791308976242263,330
11808.287476364707,0.35681908397162515,331
11710.427067441959,0.36594068464956464,332
11613.552504722313,0.37529400048395334,333
11517.654791411751,0.38489649826857647,334
11422.72496624754,0.3947670029032922,335
11328.754103498242,0.40492569739403195,336
11235.733312963705,0.4153941228528003,337
11143.653739975065,0.42619517849767463,338
11052.506565394757,0.4373531216528055,339
10962.283005616491,0.4488935677484168,340
10872.974312565282,0.4608434903208052,341
10784.57177369743,0.4732312210123406,342
10697.066712000516,0.48608644957146574,343
10610.450485993424,0.49944022385269693,344
10524.71448972632,0.513324949816623,345
10439.850152780662,0.5277743915299064,346
10355.848940269198,0.5428236711652819,347
10272.702352835968,0.5585092690015583,348
10190.401926656297,0.5748690234236168,349
10108.939233436802,0.5919421309224119,350
10028.305880415395,0.6097691460949711,351
9948.493510361268,0.6283919816443952,352
9869.493801574912,0.6478539083798576,353
9791.298467888102,0.6681995552166053,354
9713.899258663907,0.6894749091759584,355
9637.287958796682,0.7117273153853095,356
9561.456388712075,0.7350054770781251,357
9486.396404367024,0.7593594555939437,358
9412.099897249751,0.7848406703783777,359
9338.558794379776,0.8115018989831125,360
9265.765058307908,0.8393972770659065,361
9193.71068711624,0.8685822983905906,362
9122.387714418157,0.8991138148270701,363
9051.788209358336,0.9310500363513223,364
8981.904276612744,0.9644505310453978,365
8912.728056388638,0.9993762250974201,366
8844.251724424563,1.0358894028015861,367
8776.467491990354,1.0740537065581661,368
8709.367605887137,1.1139341368735027,369
8642.944348447325,1.1555970523600125,370
8577.190037534627,1.1991101697361841,371
8512.09702654404,1.2445425638265795,372
8447.65770440184,1.2919646675618344,373
8383.864495565611,1.3414482719786571,374
8320.709860024215,1.3930665262198292,375
8258.186293297807,1.4468939375342051,376
8196.286326437832,1.5030063712767125,377
8135.002526027023,1.5614810509083517,378
8074.327494179408,1.622396557996197,379
8014.2538685403,1.6858328322133949,380
7954.774322286298,1.7518711713391655,381
7895.881564125304,1.8205942312588013,382
7837.568338296498,1.8920860259636703,383
7779.827424570355,1.9664319275512088,384
7722.651638248637,2.0437186662249305,385
7666.033830164403,2.124034330294421,386
7609.966886681992,2.207468366175338,387
7554.443729697038,2.2941115783894137,388
7499.457316636465,2.3840561295644536,389
7445.000640458487,2.4773955404343324,390
7391.066729652608,2.5742246898390024,391
7337.648648239618,2.6746398147244883,392
7284.739495771603,2.7787385101428854,393
7232.332407331936,2.886619729252364,394
7180.420553535278,2.998383783317169,395
7128.997140527581,3.1141323417076143,396
7078.055409986091,3.23396843190009,397
7027.588639119338,3.3579964394770574,398
6977.592617102277,3.486500075379274,399
6928.086046888129,3.621284014572075,400
6879.070554584843,3.76269993933981,401
6830.541564726761,3.910661108781931,402
6782.494533885952,4.065116055015168,403
6734.924950672208,4.2260485831735295,404
6687.828335733051,4.3934777714083015,405
6641.200241753724,4.567457970888047,406
6595.036253457201,4.748078805798611,407
6549.331987604177,4.935465173343115,408
6504.083092993076,5.1297772437419535,409
6459.285250460045,5.331210460232807,410
6414.93417287896,5.539995539070631,411
6371.025605161422,5.7563984695276575,412
6327.555324256757,5.980720513893397,413
6284.519139152015,6.213298207474642,414
6241.912890871974,6.454503358595458,415
6199.73245247914,6.704743048597193,416
6157.97372907374,6.964459631838468,417
6116.632657793731,7.234130735695189,418
6075.705207814792,7.514269260560534,419
6035.1873803503295,7.805423379844963,420
5995.0752086514785,8.10817653997621,421
5955.364758007096,8.423147460399292,422
5916.052125743767,8.750990133576504,423
5877.1334412258,9.092393824987415,424
5838.604865855232,9.448083073128874,425
5800.462593071823,9.818817689515011,426
5762.702848353063,10.205392758677228,427
5725.321889214163,10.608638638164209,428
5688.316005208064,11.029420958541921,429
5651.681517925428,11.468640623393597,430
5615.414780994649,11.927233809319763,431
5579.512180081841,12.40617196593821,432
5543.970132890847,12.906461815884013,433
5508.785089163235,13.429145354809524,434
5473.953530678298,13.975299851384376,435
5439.471971253059,14.546037847295485,436
5405.33695674226,15.142507157247024,437
5371.545065038372,15.765890868960465,438
5338.092906071594,16.417407343174553,439
5304.977121809849,17.098310213645313,440
5272.194386258785,17.80988838714603,441
5239.741405461777,18.553466043467303,442
5207.614917499924,19.330402635416977,443
5175.811692492052,20.14209288882018,444
5144.328532594716,20.98996680251934,445
5113.162272002191,21.875489648374128,446
5082.30977694648,22.800161971261527,447
5051.767945697315,23.76551958907579,448
5021.533708562149,24.773133592728424,449
4991.604027886163,25.824610346148237,450
4961.975898052265,26.921591486281322,451
4932.646345481086,28.065753923091027,452
4903.612428630986,29.258809839557987,453
4874.871237998049,30.502506691680136,454
4846.419896116084,31.79862720847265,455
4818.2555575566275,33.148989391968,456
4790.3754089289405,34.55544651721596,457
4762.776668880011,36.01988713228353,458
4735.456939428248,37.54807234288311,459
4708.414767826843,39.15392890575253,460
4681.6476999818715,40.83816666636012,461
4655.153224938405,42.60076118494345,462
4628.928873650846,44.442117983968735,463
4602.972218982925,46.36307254813082,464
4577.2808757077,48.3648903243532,465
4551.852500507557,50.44926672178798,466
4526.684791974213,52.61832711181593,467
4501.775490608713,54.874626828046445,468
4477.12237882143,57.221151166317554,469
4452.7232809320685,59.661315384695925,470
4428.576063169658,62.19896470347686,471
4404.678633672558,64.83837430518432,472
4381.028942488458,67.58424933457086,473
4357.624981574376,70.44172489861771,474
4334.464784796656,73.41636606653472,475
4311.546427930976,76.51416786976039,476
4288.8680286623385,79.74155530196182,477
4266.427746585076,83.1053833190348,478
4244.223783202851,86.61293683910372,479
4222.254381928652,90.27193074252162,480
4200.517828084799,94.09050987187018,481
4179.012448902939,98.07724903195968,482
4157.736613524048,102.24115298982909,483
4136.688732998433,106.591656474746,484
4115.867260285727,111.13862417820664,485
4095.270690254892,115.89235075393589,486
4074.897559684221,120.86356081788713,487
4054.7464472613333,126.06340894824262,488
4034.8159735831787,131.50347968541308,489
4015.1048011560342,137.1957875320379,490
3995.6116343955077,143.15277695298516,491
3976.335219626533,149.3873223753515,492
3957.2743450833764,155.91272818846224,493
3938.4278409096287,162.74272874387137,494
3919.794579158212,169.89148835536145,495
3901.3734737913783,177.37360129894367,496
3883.163480680705,185.20409181285797,497
3865.163597607102,193.39841409757278,498
3847.372864260804,201.97245231578535,499
3829.7903622413787,210.94252059242132,500
3812.415215057719,220.32536301463514,501
3795.246588128048,230.1381536318099,502
3778.2836887799194,240.39849645555725,503
3761.5257662502117,251.1244254597175,504
3744.972111685135,262.33440458035966,505
3728.6220581402276,274.04732771578125,506
3712.4749805803576,286.28251872650856,507
3696.5302958797192,299.05973143529644,508
3680.7874628218374,312.39914962712834,509
3665.2459820995655,326.32138704921647,510
3649.9053963150855,340.8474874110017,511
3634.765289979909,355.99892438415327,512
3619.825725036211,371.80122192147695,513
3605.0955048234146,388.35328488714,514
3590.5764242212636,405.6978446621289,515
3576.2663886955356,423.8465678335567,516
3562.1636448522754,442.8150396013082,517
3548.266780437792,462.62276377803926,518
3534.5747243386595,483.2931627891778,519
3521.086746581719,504.85357767292294,520
3507.802458334075,527.3352680802454,521
3494.7218119030977,550.7734122748875,522
3481.845100736424,575.2071071333628,523
3469.172959421955,600.6793681449569,524
3456.706363687858,627.2371294117265,525
3444.4466304025646,654.9312436484998,526
3432.3954175747726,683.8164821828768,527
3420.5547243534447,713.9515349552291,528
3408.9268910278097,745.3990105186995,529
3397.5145990273613,778.2254360392025,530
3386.3208709218575,812.5012572954238,531
3375.3490704213236,848.3008386788213,532
3364.6029023760498,885.7024631936235,533
3354.0864127765904,924.7883324568318,534
3343.803988753766,965.6445666982174,535
3333.760358578663,1008.3612047603247,536
3323.9605916626324,1053.0322040984681,537
3314.4100985572904,1099.7554407807347,538
3305.11463095452,1148.632709487983,539
3296.080281686468,1199.7697235138419,540
3287.313484725547,1253.2761147647134,541
3278.8210151844355,1309.2654337597698,542
3270.609989316077,1367.8551496309556,543
3262.68786451368,1429.166650122986,544
3255.062439310719,1493.3252415933493,545
3247.7418533809337,1560.4601490123043,546
3240.734587538329,1630.7045159628808,547
3234.049463737175,1704.1954046408812,548
3227.6956450720077,1781.0737958548787,549
3221.682635777628,1861.4845890262181,550
3216.020281229103,1945.5766021890158,551
3210.718767941764,2033.5025719901607,552
3205.7886235712085,2125.4191536893118,553
3201.2407169132985,2221.4869211589003,554
3197.0862579041627,2321.870366884128,555
3193.336797620194,2426.73790196297,556
3190.0042282780514,2536.261856106172,557
3187.1007832346586,2650.61847763725,558
3184.639036987205,2769.9879334924944,559
3182.631905173146,2894.5543092209646,560
3181.0926445702016,3024.5056089844916,561
3180.0348530963565,3160.0337555576803,562
3179.5058335674494,3301.294642098802,563
3179.7555557838336,3448.2436244167307,564
3180.790176006103,3601.2020655010742,565
3182.5657106380004,3760.5684575111777,566
3185.0473557640016,3926.7417876773793,567
3188.209487149319,4100.1215383010085,568
3192.0356602398997,4281.10768675439,569
3196.518610162426,4470.100705480838,570
3201.6602517243136,4667.501561994663,571
3207.4716794137166,4873.7117188811635,572
3213.9731673995225,5089.133133796637,573
3221.1941695313526,5314.168259468367,574
3229.1733193395644,5549.220043694635,575
3237.9584300352512,5794.691929344712,576
3247.6064945102407,6050.987854358866,577
3258.183685337095,6318.512251748349,578
3269.7653547691134,6597.670049595415,579
3282.436034740327,6888.866671053305,580
3296.289436865506,7192.508034346258,581
3311.428452440152,7509.000552769498,582
3327.9651524405035,7838.751134689249,583
3346.020787523534,8182.167183542723,584
3365.725788026952,8539.65659783813,585
3387.2197639692013,8911.627771154663,586
3410.65150504946,9298.489592142518,587
3436.1789806476413,9700.651444522877,588
3463.9693398243953,10118.523207087921,589
3494.198911321105,10552.515253700818,590
3527.053203559889,11003.03845329573,591
3562.7269046436018,11470.504169877815,592
3601.4238823558326,11955.32426252322,593
3643.3571841609055,12457.911085379084,594
3688.74903720388,12978.677487663539,595
3737.8308483105507,13518.036813665713,596
3790.843203987446,14076.402902745729,597
3848.035870421831,14654.19008933469,598
3909.6677934817058,15251.81320293471,599
3976.007098715804,15869.68756811888,600
4047.3380639393977,16508.209383638765,601
4124.698731330505,17165.745322862625,602
4208.783270978896,17841.847909752098,603
4299.835670327065,18537.35043959128,604
4398.229748616263,19252.68744192553,605
4504.469156886507,19987.89468056149,606
4619.187377976571,20742.609153567082,607
4743.14772652399,21516.069093271482,608
4877.243348965061,22307.113966265155,609
5022.49722353484,23114.184473399837,610
5180.062160267144,23935.322549788525,611
5351.2208009945525,24768.17136480551,612
5537.3856193484025,25609.975322086328,613
5740.098920758795,26457.580059527823,614
5961.032842454589,27307.432449288084,615
6201.989353463404,28155.58059778648,616
6464.9002546116235,28997.673845703663,617
6751.827178524387,29828.962767981553,618
7064.961589625599,30644.299173823336,619
7406.62478413792,31438.13610669348,620
7779.267890082777,32204.527844317723,621
8185.469631766841,32937.13322029501,622
8626.57813934928,33630.68240869067,623
9105.808625821408,34274.89122396588,624
9627.768753827911,34856.773203305376,625
10196.384640183842,35364.20261230006,626
10814.900855874606,35785.91444494707,627
11485.880426055977,36111.50442364973,628
12211.20483005409,36331.42899921756,629
12992.07400136544,36437.00535086632,630
13829.006327656884,36420.41138621792,631
14721.838650765641,36274.68574130051,632
15669.72626669929,35993.72778054844,633
16671.142925635777,35572.29759680224,634
17723.880831923398,35006.01601130866,635
18826.61827554608,34289.19222357963,636
19975.940162918974,33421.34906929325,637
21160.164157339506,32416.434835990513,638
22367.63872579892,31289.35673129194,639
23587.111338564297,30055.41181194574,640
24807.72846917859,28730.286983827846,641
26019.035594460576,27330.059001941896,642
27210.977194504903,25871.194470419254,643
28373.89675268206,24370.549842518994,644
29498.53675563838,22845.371420627915,645
30576.03869329606,21313.295356260507,646
31597.94305885313,19792.347650059004,647
32556.189348783486,18300.944151793326,648
33442.84062092931,16858.077082398697,649
34250.64785367771,15479.817643696782,650
34979.63417026141,14171.461678730982,651
35631.27891608559,12936.151175690202,652
36207.381396933924,11776.189064388403,653
36710.060878968565,10693.039216264617,654
37141.75658873012,9687.326444382925,655
37505.2277131377,8758.836503432483,656
37803.55339948886,7906.516089727498,657
38040.13275545967,7128.472841207249,658
38218.68484910464,6421.975337436057,659
38343.248708856794,5783.4530996033245,660
38418.18332352758,5208.496590523509,661
38448.16764230697,4691.857214636129,662
38438.2005747634,4227.447318005761,663
38393.59650881865,3808.3503200275923,664
38318.33424216089,3430.229189422459,665
38215.009368719824,3090.603798701831,666
38086.56962948747,2785.7895461240223,667
37935.770925811164,2512.3720892798,668
37765.17731939349,2267.2073450923845,669
37577.161032292315,2047.4214898174469,670
37373.90244692081,1850.4109590431137,671
37157.3901060474,1673.8424476899618,672
36929.42071279581,1515.6529100110215,673
36691.626091177284,1373.9125175255358,674
36445.43014294543,1246.5897893177525,675
36191.95360423725,1132.211140309181,676
35932.227527151204,1029.4485257063066,677
35667.20574188601,937.0804775336898,678
35397.7648567406,853.9921046339671,679
35124.70425811413,779.1750926678511,680
34848.746110506,711.727704114129,681
34570.53535651583,650.854778269665,682
34290.64053981705,595.8645455340651,683
34009.55266265404,546.1033842806174,684
33727.647535499535,501.0505040605922,685
33445.25927934473,460.2555585598889,686
33162.69874938887,423.3002673884277,687
32880.25353503923,389.7984160801491,688
32598.187959911156,359.395856093014,689
32316.74308182805,331.77050480900397,690
32036.13669282137,306.6323455341208,691
31756.56331913061,283.72342749838674,692
31478.194221203332,262.8178658558445,693
31201.177266655388,243.72077246105462,694
30925.629297312567,226.25159054209607,695
30651.639510014582,210.26417817924616,696
30379.289157817253,195.62897099516948,697
30108.653222736364,182.22487517648452,698
29839.80041574765,169.93926747376378,699
29572.7931767868,158.6679952015338,700
29307.687674749468,148.31537623827495,701
29044.533807491258,138.79419902642167,702
28783.375201827723,130.02572257236227,703
28524.24921353439,121.93967644643922,704
28267.186927346724,114.47426078294879,705
28012.213156960155,107.57614628014124,706
27759.34685566372,101.19604454129045,707
27508.599487612406,95.288818756164,708
27259.978115335223,89.8181727102354,709
27013.488350514268,84.74990503357894,710
26769.13436690426,80.05185583302395,711
26526.918900332592,75.69390669215473,712
26286.8432486993,71.6479806713105,713
26048.907271977067,67.88804230758561,714
25813.10939221122,64.39009761482926,715
25579.446593519748,61.13219408364569,716
25347.91442209329,58.09442068139417,717
25118.50698619512,55.25890785218888,718
24891.21695616118,52.609827516899024,719
24666.035564400045,50.13339307314882,720
24442.952611071552,47.81784518108664,721
24221.957556259655,45.650328986123014,722
24003.038371381714,43.61936075601767,723
23786.1818323596,41.716017844450775,724
23571.374532013742,39.93180190256036,725
23358.602880063096,38.2586388789423,726
23147.85310312515,36.68887901965034,727
22939.111244715932,35.215296868196056,728
22732.363165250004,33.83109126554892,729
22527.59454204047,32.529885350136226,730
22324.790869298966,31.30572655784315,731
22123.937458135668,30.153086622012705,732
21925.01943655928,29.066861573445767,733
21728.021749477048,28.042371740401062,734
21532.92915869475,27.075361748595203,735
21339.726242916713,26.162000521202607,736
21148.397397745783,25.298881278855593,737
20958.926835683353,24.48302153964433,738
20771.29858612935,23.711863119116813,739
20585.496495843432,22.983270607367167,740
20401.504744302427,22.293964623559994,741
20219.30760859825,21.640849281229833,742
20038.889090657412,21.02215807841165,743
19860.233278401804,20.436183799261574,744
19683.324345748704,19.881278514056902,745
19508.146552610768,19.355853579196083,746
19334.684244896023,18.858379637198723,747
19162.921854507884,18.38738661670559,748
18992.843899345142,17.94146373247862,749
18824.434983301977,17.5192594854009,750
18657.679796267937,17.119481662476677,751
18492.56311412796,16.740897336831356,752
18329.069798762353,16.38233286771151,753
18167.184798046823,16.042673900484864,754
18006.89314585243,15.720865366640309,755
