subclone_1,subclone_2,total_tumor,days
881.4283382425541,82.71617248344398,964.1445107259981,535
886.9874088945401,83.2252096442354,970.2126185387755,536
892.5914318805219,83.73815519990093,976.3295870804228,537
898.2406757375697,84.25503169527835,982.4957074328481,538
903.9354103553337,84.7758617787389,988.7112721340726,539
909.6759069760436,85.3006682021874,994.976575178231,540
915.4625438408358,85.82948160802869,1001.2920254488645,541
921.2962057860274,86.36237036514724,1007.6585761511747,542
927.1772957887532,86.89936792014404,1014.0766637088973,543
933.1061275583254,87.4405012055105,1020.5466287638359,544
939.0830181003107,87.98579742352419,1027.068815523835,545
945.1082877165311,88.53528404624892,1033.64357176278,546
951.182260005064,89.08898881553465,1040.2712488205987,547
957.3052618602416,89.64693974301753,1046.952201603259,548
963.4776234726515,90.20916511011991,1053.6867885827714,549
969.6996783291364,90.77569346805033,1060.4753717971867,550
975.9717632127943,91.34655363780352,1067.3183168505977,551
982.2942182029778,91.9217747101604,1074.2159929131383,552
988.6673866752955,92.50138604568806,1081.1687727209835,553
995.0916153016103,93.08541727473981,1088.17703257635,554
1001.5672540500409,93.67389829745511,1095.241152347496,555
1008.0946561849609,94.26685928375964,1102.3615154687204,556
1014.6741782669989,94.86433067336527,1109.5385089403642,557
1021.3061801530389,95.46634317577005,1116.772523328809,558
1027.9910249962202,96.0729277702582,1124.0639527664785,559
1034.7290792459366,96.68411570590017,1131.4131949518369,560
1041.5207126478379,97.29993850155256,1138.8206511493904,561
1048.3662982438282,97.92042794585818,1146.2867261896863,562
1055.2662123720677,98.54561609724601,1153.8118284693137,563
1062.2208346669709,99.17553528393127,1161.3963699509022,564
1069.2305480592076,99.8102181039153,1169.040766163123,565
1076.2957387757037,100.44969742498567,1176.7454362006895,566
1083.4167963396387,101.09400638471614,1184.5108027243548,567
1090.5941135704486,101.74317839046662,1192.3372919609153,568
1097.8280865838237,102.39724711938328,1200.225333703207,569
1105.1191147917098,103.05624651839841,1208.1753613101082,570
1112.467600902308,103.72021080423052,1216.1878117065385,571
1119.8739509200743,104.38917446338431,1224.2631253834586,572
1127.3385741457198,105.06317225215066,1232.4017463978705,573
1134.8618831762112,105.74223919660665,1240.604122372818,574
1142.4442939047697,106.42641059261553,1248.8707044973853,575
1150.0862255208722,107.11572200582677,1257.2019475266989,576
1157.7881005102504,107.81020927167599,1265.5983097819264,577
1165.5503446548917,108.50990849538503,1274.0602531502766,578
1173.3733870330375,109.21485605196192,1282.5882430849995,579
1181.2576600191858,109.92508858620084,1291.1827486053867,580
1189.2035992840888,110.6406430126822,1299.844242296771,581
1197.2116437947543,111.36155651577259,1308.573200310527,582
1205.2822358144447,112.08786654962478,1317.3701023640695,583
1213.4158209026782,112.81961083817774,1326.235431740856,584
1221.612847915228,113.55682737515662,1335.1696752903847,585
1229.8737690041219,114.29955442407274,1344.1733234281946,586
1238.1990396176438,115.04783051822365,1353.2468701358675,587
1246.589118500332,115.80169446069308,1362.3908129610252,588
1255.04446769298,116.56118532435092,1371.605653017331,589
1263.565552532637,117.32634245185328,1380.8918949844901,590
1272.1528416526069,118.09720545564242,1390.2500471082492,591
1280.806806982449,118.87381421794686,1399.6806212003958,592
1289.5279237479772,119.65620889078122,1409.1841326387585,593
1298.3166704712612,120.44442989594637,1418.7611003672075,594
1307.1735289706257,121.23851792502938,1428.412046895655,595
1316.0989843606508,122.03851393940343,1438.1374983000542,596
1325.0935250521707,122.84445917022799,1447.9379842223987,597
1334.157642752276,123.65639511844863,1457.8140378707246,598
1343.2918324643115,124.47436355479718,1467.7661960191087,599
1352.4965924878784,125.2984065197916,1477.79499900767,600
1361.7724244188312,126.12856632373607,1487.9009907425673,601
1371.1198331492817,126.96488554672098,1498.0847186960027,602
1380.5393268675948,127.80740703862287,1508.3467339062177,603
1390.0314170583924,128.65617391910448,1518.687590977497,604
1399.5966185025497,129.51122957761473,1529.1078480801646,605
1409.2354492771988,130.37261767338876,1539.6080669505875,606
1418.948430755726,131.2403821354479,1550.1888128911737,607
1428.7360876077723,132.1145671625996,1560.8506547703719,608
1438.5989477992357,132.99521722343758,1571.5941650226732,609
1448.537542592267,133.88237705634174,1582.4199196486088,610
1458.552406545274,134.77609166947806,1593.328498214752,611
1468.6440775129186,135.6764063407989,1604.3204838537174,612
1478.8130966461183,136.58336661804265,1615.396463264161,613
1489.0600083920458,137.49701831873395,1626.5570267107798,614
1499.3853604941285,138.41740753018362,1637.8027680243122,615
1509.7897039920495,139.34458060948867,1649.1342846015382,616
1520.2735932217465,140.2785841835323,1660.5521774052788,617
1530.8375858154134,141.21946514898394,1672.0570509643974,618
1541.4822427014979,142.1672706722991,1683.649513373797,619
1552.2081281047035,143.1220481897196,1695.3301762944232,620
1563.015809545989,144.08384540727337,1707.0996549532624,621
1573.9058578425684,145.05271030077458,1718.958568143343,622
1584.8788471079101,146.02869111582353,1730.9075382237336,623
1595.9353547517387,147.01183636780678,1742.9471911195456,624
1607.0759614800331,148.00219484189702,1755.0781563219302,625
1618.3012512950281,148.99981559305314,1767.3010668880813,626
1629.611811495213,150.00474794602025,1779.6165594412332,627
1641.0082326753325,151.01704149532964,1792.0252741706622,628
1652.4911087263868,152.03674610529876,1804.5278548316855,629
1664.0610368356301,153.06391191003127,1817.1249487456614,630
1675.7186174865737,154.098589313417,1829.8172067999908,631
1687.464454458982,155.14082898913205,1842.6052834481138,632
1699.2991548288758,156.19068188063858,1855.4898367095143,633
1711.2233289685312,157.248199201185,1868.4715281697163,634
1723.2375905464783,158.31343243380593,1881.5510229802842,635
1735.3425565275033,159.3864333313222,1894.7289898588256,636
1747.5388471726474,160.46725391634072,1908.006101088988,637
1759.8270860392067,161.55594648125475,1921.3830325204615,638
1772.2078999807331,162.65256358824357,1934.8604635689767,639
1784.6819191470324,163.75715806927275,1948.4390772163051,640
1797.249776984167,164.86978302609404,1962.119560010261,641
1809.9121102344534,165.99049183024533,1975.9026020646988,642
1822.6695589364635,167.11933812305077,1989.7888970595143,643
1835.5227664250249,168.25637581562066,2003.7791422406456,644
1848.4723793312196,169.4016590888515,2017.874038420071,645
1861.5190475823856,170.55524239342594,2032.0742899758116,646
1874.663444932908,171.71718446446613,2046.3806293973742,647
1887.9065372208383,172.88759997550707,2060.794137196345,648
1901.2490971788934,174.0665636766808,2075.315660855574,649
1914.6918010495879,175.25413083713414,2089.945931886722,650
1928.235330198646,176.45035733730933,2104.6856875359554,651
1941.8803711150017,177.6552996689437,2119.5356707839455,652
1955.6276154107998,178.86901493507006,2134.49663034587,653
1969.4777598213943,180.09156085001638,2149.569320671411,654
1983.4315062053497,181.3229957394059,2164.7545019447557,655
1997.4895615444404,182.5633785401573,2180.0529400845976,656
2011.6526379436505,183.81276880048432,2195.4654067441347,657
2025.9214526311746,185.07122667989617,2210.992679311071,658
2040.296727958417,186.3388129491972,2226.635540907614,659
2054.7791913999918,187.61558899048714,2242.394780390479,660
2069.369575553724,188.90161679716098,2258.271192350885,661
2084.0686181406472,190.19695897390898,2274.2655771145564,662
2098.8770620050063,191.50167873671666,2290.378740741723,663
2113.795655114256,192.81583991286485,2306.611495027121,664
2128.82515055906,194.13950694092966,2322.9646574999897,665
2143.966306553293,195.4727448707825,2339.439051424076,666
2159.2198864340394,196.81561936359003,2356.0355057976294,667
2174.586658661594,198.16819669181422,2372.754855353408,668
2190.0673968194606,199.53054373921228,2389.5979405586727,669
2205.662879614354,200.90272800083673,2406.565607615191,670
2221.373890876199,202.2848175830354,2423.6587084592343,671
2237.2012195581297,203.67688120345136,2440.878100761581,672
2253.14565973649,205.07898819102297,2458.2246479275127,673
2269.2080106108356,206.49120848598386,2475.6992190968194,674
2285.38907650393,207.91361263986303,2493.302689143793,675
2301.6896668617483,209.3462718154846,2511.035938677233,676
2318.1105962534743,210.78925778696816,2528.8998540404427,677
2334.6526843715033,212.24264293972843,2546.8953273112315,678
2351.3167560314396,213.7065002704755,2565.023256301915,679
2368.103641172097,215.18090338721464,2583.2845445593116,680
2385.0141748555016,216.66592650924656,2601.680101364748,681
2402.049197266886,218.16164446716715,2620.2108417340532,682
2419.2095537146965,219.66813270286758,2638.8776864175643,683
2436.4960946305864,221.1854672695343,2657.681561900121,684
2453.909675569421,222.7137248316491,2676.62340040107,685
2471.4511572092747,224.25298266498902,2695.7041398742635,686
2489.1214053514323,225.8033186566264,2714.9247240080585,687
2506.921290920388,227.36481130492876,2734.286102225317,688
2524.851689963846,228.93753971955903,2753.789229683405,689
2542.913483652722,230.52158362147537,2773.435067274197,690
2561.107558281139,232.11702334293125,2793.22458162407,691
2579.4348052664336,233.72393982747536,2813.158745093909,692
2597.8961211491496,235.34241462995178,2833.2385357791013,693
2616.4924075930408,236.97252991649972,2853.4649375095405,694
2635.224571385073,238.61436846455382,2873.838939849627,695
2654.0935244354205,240.26801366284388,2894.361538098264,696
2673.100183777468,241.93354951139509,2915.033733288863,697
2692.2454715678095,243.61106062152788,2935.8565321893375,698
2711.53031508625,245.3006322158579,2956.830947302108,699
2730.955646735805,247.00235012829614,2977.9579968641015,700
2750.522404042699,248.71630080404896,2999.2387048467476,701
2770.2315296563656,250.44257129961784,3020.6741009559837,702
2790.08397134945,252.18124928279963,3042.26522063225,703
2810.0806820178077,253.93242303268642,3064.0131050504942,704
2830.2226196805027,255.69618143966568,3085.9188011201686,705
2850.5107474798097,257.47261400542004,3107.9833614852296,706
2870.9460336812135,259.2618108429274,3130.207844524141,707
2891.5294516734093,261.06386267646116,3152.5933143498705,708
2912.261979968301,262.8788608415897,3175.140840809891,709
2933.144602201004,264.7068972851769,3197.851499486181,710
2954.1783071298432,266.5480645653819,3220.726371695225,711
2975.364088636353,268.402455851659,3243.7665444880117,712
2996.7029457252784,270.27016492475786,3266.9731106500362,713
3018.195882524574,272.1512861767235,3290.347168701297,714
3039.8439082854043,274.04591461089603,3313.8898228963003,715
3061.6480373821446,275.954145841911,3337.602183224056,716
3083.6092893123796,277.8760760956992,3361.485365408079,717
3105.7286886969046,279.81180220948676,3385.5404909063914,718
3128.0072652797235,281.761421631795,3409.7686869115187,719
3150.4460539280517,283.7250324224404,3434.1710863504923,720
3173.046094632314,285.70273325253504,3458.748827884849,721
3195.8084325061454,287.69462340448615,3483.5030559106317,722
3218.73411778639,289.70080277199605,3508.4349205583862,723
3241.824205833104,291.7213718600626,3533.5455776931667,724
3265.0797571295507,293.7564317849789,3558.8361889145294,725
3288.501837282206,295.8060842743332,3584.3079215565394,726
3312.091517020755,297.8704316670091,3609.961948687764,727
3335.8498721980914,299.9495769131855,3635.7994491112768,728
3359.7779837903217,302.0436235743366,3661.821607364658,729
3383.8769378967595,304.1526758232319,3688.029613719991,730
3408.1478257399303,306.2768384439361,3714.4246641838663,731
3432.591743665569,308.4162168318091,3741.007960497378,732
3457.2097931426206,310.57091699350633,3767.780710136127,733
3482.00308076324,312.7410455469784,3794.7441263102187,734
3506.9727182427923,314.9267097214711,3821.8994279642634,735
3532.119822419852,317.12801735752566,3849.2478397773775,736
3557.445515256204,319.3450769069784,3876.7905921631827,737
3582.9509238368437,321.5779974329611,3904.528921269805,738
3608.6371803699762,323.8268886099007,3932.464068979877,739
3634.5054221870164,326.0918607235197,3960.5972829105363,740
3660.5567917425897,328.3730246708353,3988.929816413425,741
3686.79243661453,330.6704919601607,4017.4629285746905,742
3713.213509503883,332.9843747111038,4046.1978842149865,743
3739.821168234903,335.314785654568,4075.135953889471,744
3766.616575755056,337.6618381327521,4104.278413887809,745
3793.600900135017,340.0256460991501,4133.626546234167,746
3820.775314568671,342.4063241185511,4163.181638687222,747
3848.1409973731124,344.8039873670398,4192.944984740152,748
3875.6991319886465,347.2187516319959,4222.917883620642,749
3903.45090697879,349.65073331209453,4253.1016402908845,750
3931.397516030265,352.1000494173061,4283.497565447571,751
3959.5401579530085,354.5668175688962,4314.106975521905,752
3987.8800366801647,357.05115599942593,4344.931192679591,753
4016.4183612680904,359.5531835527514,4375.971544820842,754
4045.1563458963487,362.0730196840242,4407.229365580373,755
4074.095209867716,364.6107844596911,4438.705994327407,756
4103.236177608176,367.16659855749407,4470.40277616567,757
4132.580478666927,369.7405832664706,4502.321061933398,758
4162.129347716371,372.33286048695334,4534.462208203324,759
4191.884024552122,374.9435527305701,4566.827577282693,760
4221.84575409301,377.57278312024414,4599.418537213254,761
4252.0157863810655,380.22067539019406,4632.236461771259,762
4282.395376581537,382.8873538859334,4665.28273046747,763
4312.985784982878,385.57294356427144,4698.558728547149,764
4343.788276996754,388.27756999331234,4732.065846990066,765
4374.804123158039,391.0013593524559,4765.8054825104955,766
4406.0345991248205,393.74443843239686,4799.779037557218,767
4437.480985678392,396.50693463512545,4833.987920313518,768
4469.142219502598,399.28900537668636,4868.431224879284,769
4501.008604657131,402.09091958209723,4903.099524239228,770
4533.08081702985,404.9128211738865,4937.993638203736,771
4565.361043719461,407.75483649648277,4973.115880215944,772
4597.851451663959,410.6170932627822,5008.468544926741,773
4630.554187640618,413.4997205541487,5044.053908194766,774
4663.471378265997,416.40284882041414,5079.874227086411,775
4696.605129995942,419.3266098798779,5115.931739875819,776
4729.957529125579,422.27113691930725,5152.228666044886,777
4763.530641789317,425.23656449393724,5188.767206283254,778
4797.326513960852,428.22302852747055,5225.549542488323,779
4831.3471714531615,431.23066631207774,5262.57783776524,780
4865.594619918508,434.259616508397,5299.854236426905,781
4900.070844848436,437.31001914553445,5337.38086399397,782
4934.777811573775,440.3820156210638,5375.159827194839,783
4969.717465264636,443.47574870102653,5413.193213965663,784
5004.891730930418,446.591362519932,5451.48309345035,785
5040.302513419801,449.7290025807572,5490.0315160005575,786
5075.951697420745,452.8888157549469,5528.840513175693,787
5111.841147460503,456.07095028241366,5567.912097742917,788
5147.972707905601,459.27555577153777,5607.248263677139,789
5184.348202961857,462.50278319916725,5646.850986161025,790
5220.969436674369,465.75278491061795,5686.722221584987,791
5257.838192927517,469.0257146196734,5726.863907547191,792
5294.95623544497,472.32172740858493,5767.2779628535545,793
5332.325307789675,475.64097972807156,5807.966287517746,794
5369.947133363866,478.9836293973202,5848.930762761186,795
5407.82341540906,482.3498356039853,5890.173251013045,796
5445.955837006057,485.7397589041893,5931.695595910246,797
5484.346061074941,489.15356122252217,5973.499622297463,798
5522.995730375081,492.5914058520418,6015.587136227123,799
5561.906467505127,496.0534574542738,6057.9599249594,800
5601.079874903015,499.5398820592115,6100.619756962226,801
5640.517534845964,503.050847065316,6143.56838191128,802
5680.221009450476,506.5865212395161,6186.807530689993,803
5720.191840672338,510.1470747172085,6230.338915389547,804
5760.431550306619,513.7326790022576,6274.164229308877,805
5800.941639987674,517.3435069669952,6318.285146954669,806
5841.723591189138,520.9797328522216,6362.703324041359,807
5882.778865223932,524.6415322672041,6407.420397491136,808
5924.108903244264,528.3290821896782,6452.437985433942,809
5965.715126241618,532.0425609658471,6497.757687207465,810
6007.598935046769,535.7821483103814,6543.381083357151,811
6049.761710329771,539.5480253064202,6589.30973563619,812
6092.204812599964,543.3403744055695,6635.545187005533,813
6134.92958220597,547.1593794279037,6682.088961633874,814
6177.937339335696,551.0052255619645,6728.942564897661,815
6221.229384016333,554.8780993647616,6776.107483381094,816
6264.806996114354,558.7781887617725,6823.585184876127,817
6308.671435335518,562.7056830469423,6871.377118382461,818
6352.823941224865,566.6607728826841,6919.484714107549,819
6397.26573316672,570.6436502998782,6967.909383466598,820
6441.998010384692,574.6545086978734,7016.652519082565,821
6487.021951941674,578.6935428444857,7065.71549478616,822
6532.338716739841,582.760948875999,7115.09966561584,823
6577.949443520653,586.856924297165,7164.806367817819,824
6623.855250864854,590.9816679812033,7214.8369188460565,825
6670.05723719247,595.1353801698009,7265.1926173622705,826
6716.5564807628125,599.3182624731129,7315.874743235925,827
6763.354039674476,603.5305178697619,7366.884557544237,828
6810.450951865338,607.7723507068384,7418.223302572176,829
6857.8482351125585,612.0439666999006,7469.8922018124595,830
6905.546887032587,616.3455729329745,7521.892459965561,831
6953.54788508115,620.6773778585539,7574.2252629397035,832
7001.85218655326,625.0395912976,7626.89177785086,833
7050.4607285832135,629.4324244395424,7679.8931530227555,834
7099.374428144591,633.8560898422778,7733.230517986868,835
7148.594182050258,638.3108014321712,7786.904983482429,836
7198.1208669523585,642.7967745040547,7840.917641456414,837
7247.955339342327,647.3142257212289,7895.269565063556,838
7298.098435550875,651.8633731154616,7949.961808666337,839
7348.550971748004,656.4444360869888,8004.995407834993,840
7399.313743942994,661.0576354045138,8060.371379347507,841
7450.387527984412,665.7031932052079,8116.09072118962,842
7501.773079560107,670.3813329947101,8172.154412554817,843
7553.471134197212,675.0922796471273,8228.56341384434,844
7605.482407262145,679.8362594050337,8285.318666667179,845
7657.807593960605,684.613499879472,8342.421093840077,846
7710.447369337577,689.424230049952,8399.871599387528,847
7763.402388277328,694.2686802644516,8457.67106854178,848
7816.6732855034115,699.1470822394162,8515.820367742828,849
7870.26067557866,704.0596690597592,8574.32034463842,850
7924.165152905194,709.0066751788618,8633.171828084056,851
7978.387291724417,713.9883364185724,8692.375628142989,852
8032.927646117014,719.004889969208,8751.932536086222,853
8087.786750002954,724.0565743895526,8811.843324392506,854
8142.965117141492,729.1436296068584,8872.10874674835,855
8198.463241131163,734.2662969168451,8932.729538048008,856
8254.281595409793,739.4248189837006,8993.706414393493,857
8310.420633254482,744.6194398400798,9055.040073094562,858
8366.88078778162,749.8504048871062,9116.731192668725,859
8423.662471946876,755.1179608943703,9178.780432841246,860
8480.76607854521,760.4223559999308,9241.18843454514,861
8538.19198021086,765.7638397103142,9303.955819921175,862
8595.940529417348,771.1426629005143,9367.083192317863,863
8654.012058477481,776.5590778139932,9430.571136291475,864
8712.406879543349,782.0133380626805,9494.42021760603,865
8771.125284606325,787.5056986269735,9558.630983233299,866
8830.167545497072,793.0364158557375,9623.203961352809,867
8889.533913885523,798.6057474663048,9688.139661351828,868
8949.224621280911,804.2139525444768,9753.438573825388,869
9009.239879031738,809.8612915445215,9819.10117057626,870
9069.579878325801,815.5480262891748,9885.127904614976,871
9130.244790190176,821.274419969641,9951.519210159817,872
9191.234765491217,827.0407371455915,10018.275502636809,873
9252.549934934576,832.8472437451658,10085.397178679741,874
9314.190409065173,838.6942070649711,10152.884616130144,875
9376.15627826722,844.5818957700822,10220.738174037302,876
9438.447612764216,850.5105798940418,10288.958192658258,877
9501.064462618935,856.4805308388603,10357.544993457795,878
9564.006857733439,862.4920213750158,10426.498879108454,879
9627.274807849073,868.5453256414545,10495.820133490528,880
9690.868302546469,874.6407191455896,10565.509021692058,881
9754.787311245536,880.7784787633032,10635.565790008839,882
9819.031783205473,886.9588827389437,10705.990665944417,883
9883.60164752476,893.1822106853286,10776.783858210089,884
9948.496813141159,899.4487435837425,10847.9455567249,885
10013.717168831721,905.7587637839376,10919.475932615658,886
10079.262583212774,912.1125550041345,10991.375138216908,887
10145.13290473993,918.5104023310208,11063.643307070952,888
10211.327961708095,924.9525922197523,11136.280553927847,889
10277.847562251445,931.4394124939527,11209.286974745399,890
10344.691494343451,937.9711523457128,11282.662646689165,891
10411.859525796857,944.5481023355918,11356.407628132449,892
10479.351404263702,951.1705543926166,11430.521958656318,893
10547.166857235297,957.8388018142814,11505.005659049579,894
10615.305592042245,964.5531392665487,11579.858731308794,895
10683.767295854432,971.3138627838482,11655.08115863828,896
10752.551635681024,978.1212697690777,11730.672905450101,897
10821.658258370473,984.9756589936029,11806.633917364075,898
10891.086790610512,991.8773305972569,11882.96412120777,899
10960.836838928166,998.8265860883408,11959.663425016506,900
11030.907989689731,1005.8237283436231,12036.731718033354,901
11101.299809100794,1012.8690616083406,12114.168870709134,902
11172.01184320623,1019.9628914961977,12191.974734702428,903
11243.043617890187,1027.105524989366,12270.149142879553,904
11314.394638876107,1034.2972704384854,12348.691909314592,905
11386.064391726706,1041.5384375626636,12427.60282928937,906
11458.052341843993,1048.8293374494758,12506.881679293469,907
11530.357934469255,1056.170282554965,12586.52821702422,908
11602.980594683062,1063.5615867036422,12666.542181386703,909
11675.919727405271,1071.0035650884856,12746.923292493757,910
11749.174717395024,1078.496534270942,12827.671251665966,911
11822.744929250739,1086.0408121809246,12908.785741431664,912
11896.629707410128,1093.636718116816,12990.266425526943,913
11970.828376150173,1101.2845727454655,13072.11294889564,914
12045.34023958716,1108.9846981021904,13154.324937689351,915
12120.164581676636,1116.7374175907757,13236.901999267411,916
12195.300666213447,1124.5430559834745,13319.843722196922,917
12270.747736831716,1132.4019394210072,13403.149676252724,918
12346.505017004856,1140.3143954125621,13486.819412417419,919
12422.567688425564,1148.2807198951755,13570.84840832074,920
12498.917983811465,1156.3011250543482,13655.219108865813,921
12575.55242227089,1164.3759693086572,13739.928391579548,922
12652.469132085178,1172.505628815478,13824.974760900655,923
12729.666058410352,1180.6904815025516,13910.356539912904,924
12807.140963277112,1188.9309070679835,13996.071870345095,925
12884.891425590844,1197.2272869802448,14082.11871257109,926
12962.91484113162,1205.5800044781713,14168.494845609792,927
13041.208422554191,1213.989444570964,14255.197867125155,928
13119.769199387993,1222.4559940381894,14342.225193426182,929
13198.594018037142,1230.9800414297786,14429.57405946692,930
13277.679541780439,1239.5619770660278,14517.241518846466,931
13357.02225077137,1248.2021930375988,14605.22444380897,932
13436.618442038101,1256.9010832055183,14693.51952524362,933
13516.464229483483,1265.6590432011778,14782.123272684661,934
13596.555543885046,1274.4764704263341,14871.03201431138,935
13676.888132895006,1283.3537640531094,14960.241896948115,936
13757.457561040264,1292.2913250239906,15049.748886064255,937
13838.259209722402,1301.2895560518295,15139.548765774232,938
13919.288277217682,1310.3488616198438,15229.637138837526,939
14000.539778677052,1319.4696479816157,15320.009426658668,940
14082.008546126144,1328.6523231610927,15410.660869287236,941
14163.689228465268,1337.897296952587,15501.586525417855,942
14245.576291469424,1347.204980920777,15592.7812723902,943
14327.664017788291,1356.5757884007048,15684.239806188996,944
14409.946506946228,1366.0101344977786,15775.956641444007,945
14492.417675342283,1375.5084360877713,15867.926111430055,946
14575.071256250181,1385.071111816821,15960.142368067001,947
14657.900799818337,1394.6985821014312,16052.599381919768,948
14740.899673069842,1404.3912691284695,16145.290942198311,949
14824.061059902475,1414.1495968551699,16238.210656757645,950
14907.377961088694,1423.9739910091305,16331.351952097824,951
14990.843194275642,1433.8648790883153,16424.708073363956,952
15074.449393985145,1443.8226903610525,16518.272084346198,953
15158.189011613711,1453.8478558660365,16612.036867479746,954
15242.054315432533,1463.940808412326,16705.99512384486,955
15326.037390587484,1474.101982579345,16800.13937316683,956
15410.130139099123,1484.3318147168827,16894.461953816004,957
15494.324279862689,1494.6307429450935,16988.955022807782,958
15578.611348648108,1504.9992071544962,17083.610555802603,959
15662.982698099982,1515.437649005976,17178.42034710596,960
15747.429497737601,1525.946511930782,17273.376009668384,961
15831.942733954942,1536.5262411305287,17368.46897508547,962
15916.513210020654,1547.1772835771962,17463.69049359785,963
16001.131546078079,1557.9000880131296,17559.031634091207,964
16085.788179145235,1568.6951049510383,17654.483284096274,965
16170.473363114828,1579.5627866739978,17750.036149788826,966
16255.177168754244,1590.503587235448,17845.68075598969,967
16339.889483705552,1601.5179624591945,17941.407446164747,968
16424.60001248551,1612.6063699394076,18037.206382424916,969
16509.298276485544,1623.769269040623,18133.067545526166,970
16593.973613971782,1635.0071208977406,18228.980734869525,971
16678.61518008502,1646.320388416027,18324.93556850105,972
16763.211946840744,1657.7095362711125,18420.921483111855,973
16847.75270312912,1669.1750309089934,18516.927734038116,974
16932.226054715,1680.7173405460303,18612.94339526103,975
17016.62042423792,1692.3369351689496,18708.95735940687,976
17100.924051212092,1704.0342865348425,18804.958337746935,977
17185.124992026416,1715.8098681711654,18900.93486019758,978
17269.211119944477,1727.6641553757397,18996.875275320217,979
17353.170125104534,1739.597625216752,19092.767750321287,980
17436.98951451954,1751.6107565327538,19188.600271052295,981
17520.656612077124,1763.7040299326623,19284.360642009786,982
17604.158558539602,1775.877927795759,19380.03648633536,983
17687.48231154397,1788.1329342716908,19475.615245815658,984
17770.614645601905,1800.4695352804702,19571.084180882375,985
17853.54215209977,1812.888218512474,19666.430370612245,986
17936.251239298617,1825.3894734284447,19761.64071272706,987
18018.728132334167,1837.97379125949,19856.701923593657,988
18100.958873216834,1850.6416650070819,19951.600538223916,989
18182.929320831718,1863.3935894430579,20046.322910274775,990
18264.625150938587,1876.2300611096211,20140.85521204821,991
18346.031856171903,1889.1515783193397,20235.183434491242,992
18427.134746040818,1902.158641155146,20329.293387195965,993
18507.91894692915,1915.2517514703381,20423.170698399488,994
18588.369402095406,1928.4314128885794,20516.800814983984,995
18668.470871672787,1941.6981308038978,20610.169002476687,996
18748.207932669164,1955.0524123806872,20703.26034504985,997
18827.564978967093,1968.4947665537052,20796.059745520797,998
18906.526221323817,1982.0257040280762,20888.551925351894,999
18985.075687371256,1995.6457372792886,20980.721424650546,1000
19063.19722161602,2009.355380553196,21072.552602169217,1001
19140.874485439403,2023.1551498660178,21164.029635305422,1002
19218.09095709737,2037.0455630043373,21255.136520101707,1003
19294.829931720582,2051.027139525104,21345.857071245686,1004
19371.074521314375,2065.1004007556317,21436.174922070008,1005
19446.80765475877,2079.2658697936004,21526.07352455237,1006
19522.012077808475,2093.524071507054,21615.53614931553,1007
19596.67035309287,2107.875532534402,21704.545885627274,1008
19670.764860116033,2122.3207812844184,21793.085641400452,1009
19744.277795256716,2136.8603479362446,21881.138143192962,1010
19817.19117176835,2151.494764439384,21968.685936207734,1011
19889.486819779064,2166.2245645137073,22055.711384292772,1012
19961.14638629165,2181.0502836494497,22142.1966699411,1013
20032.151335183593,2195.97245910721,22228.123794290805,1014
20102.48294720707,2210.991629917955,22313.474577125024,1015
20172.122319988925,2226.108336883014,22398.23065687194,1016
20241.05036803069,2241.323122574083,22482.373490604772,1017
20309.24782270859,2256.6365313332226,22565.88435404181,1018
20376.695232273516,2272.049109272858,22648.744341546375,1019
20443.372961851055,2287.5614042757798,22730.934366126836,1020
20509.261193441474,2303.1739659951454,22812.43515943662,1021
20574.33992591972,2318.887345854474,22893.227271774194,1022
20638.588975035425,2334.7020970476524,22973.291072083077,1023
20701.9879734129,2350.6187745389325,23052.60674795183,1024
20764.516370551148,2366.6379350629295,23131.154305614076,1025
20826.15343282384,2382.7601371246246,23208.913569948465,1026
20886.878243479354,2398.985940999366,23285.86418447872,1027
20946.66970264072,2415.3159087328636,23361.985611373584,1028
21005.506527305683,2431.7506041411953,23437.257131446877,1029
21063.367251346637,2448.290592810802,23511.65784415744,1030
21120.23022551069,2464.9364420984907,23585.16666760918,1031
21176.07361741962,2481.6887211314342,23657.762338551056,1032
21230.875411569883,2498.5480008071695,23729.42341237705,1033
21284.613409332625,2515.5148537935984,23800.128263126222,1034
21337.26522895367,2532.5898545289883,23869.85508348266,1035
21388.80830555353,2549.773579221972,23938.581884775504,1036
21439.2198911274,2567.0666058515467,24006.286496978944,1037
21488.477054545154,2584.4695141670754,24072.94656871223,1038
21536.556681551345,2601.982885688285,24138.53956723963,1039
21583.435474765218,2619.6073037052697,24203.042778470488,1040
21629.0899536807,2637.343353278487,24266.43330695919,1041
21673.496454666398,2655.1916212387596,24328.688075905156,1042
21716.6311309656,2673.152696187276,24389.783827152878,1043
21758.46995269628,2691.2271684955895,24449.697121191868,1044
21798.988706851094,2709.415630305619,24508.404337156713,1045
21838.162997297382,2727.718675529646,24565.88167282703,1046
21875.968244777167,2746.1368998503212,24622.105144627487,1047
21912.379686907145,2764.670900720658,24677.050587627804,1048
21947.37237817872,2783.3212773640353,24730.693655542753,1049
21980.92118995795,2802.0886307741966,24783.009820732146,1050
22013.000810485595,2820.973563715251,24833.974374200847,1051
22043.585744877084,2839.976680721673,24883.562425598757,1052
22072.65031512254,2859.0985880983008,24931.74890322084,1053
22100.168660086776,2878.33989392034,24978.508554007116,1054
