subclone_1,subclone_2,subclone_3,total_tumor,days
1261766.0352966422,0.009857505466820715,1800.2214692809998,1263566.2666234288,396
1271071.5094086947,0.009832632377196539,1794.1030187779545,1272865.6222601049,397
1280435.5589943072,0.009810571727809516,1788.1133526979083,1282223.6821575768,398
1289858.4027186725,0.00979130623169163,1782.2503149421445,1291640.6628249208,399
1299340.2578578976,0.009774793402750769,1776.5117922318595,1301116.7794249228,400
1308881.3402990024,0.009760965555770723,1770.8957141081646,1310652.245774076,401
1318481.8645399217,0.009749729806411186,1765.4000529320833,1320247.2743425837,402
1328142.0436895043,0.009740968071207756,1760.0228238845539,1329902.076254357,403
1337862.0894675122,0.009734537067571934,1754.7620849664283,1339616.8612870157,404
1347642.212204622,0.009730268313791124,1749.6159369984716,1349391.837871889,405
1357482.6208424245,0.009727968129028635,1744.582523621363,1359227.213094014,406
1367383.5229334235,0.009727417633323677,1739.660031295695,1369123.1926921369,407
1377345.1246410378,0.009728372747591366,1734.8466893019747,1379079.9810587126,408
1387367.6307395997,0.00973056419362272,1730.1407697406219,1389097.7812399045,409
1397451.2446143557,0.009733697494084662,1725.5405875319707,1399176.794935585,410
1407596.1682614656,0.009737452972520013,1721.0445004162686,1409317.222499335,411
1417802.6022880045,0.009741485753347505,1716.6509089536771,1419519.262938444,412
1428070.7459119603,0.00974542576186177,1712.3582565242712,1429783.1139139102,413
1438400.7969622351,0.009748877724233343,1708.1650293280395,1440108.971740441,414
1448792.9518786457,0.009751421167508661,1704.0697563848848,1450497.0313864518,415
1459247.4057119219,0.009752610419610069,1700.071009534623,1460947.486474067,416
1469764.3292118064,0.0,1696.1670934585072,1471460.496305265,417
1480343.8716902703,0.0,1692.3560448347303,1482036.227735105,418
1490986.2266706373,0.0,1688.6365270010338,1492674.8631976382,419
1501691.5855614466,0.0,1685.0072350416967,1503376.5927964882,420
1512460.1363385792,0.0,1681.466878397301,1514141.6032169766,421
1523292.0635452578,0.0,1678.0141808647322,1524970.0777261225,422
1534187.5482920469,0.0,1674.6478805971801,1535862.1961726442,423
1545146.7682568524,0.0,1671.366730104137,1546818.1349869566,424
1556169.8976849222,0.0,1668.1694962514,1557838.0671811737,425
1567257.1073888454,0.0,1665.0549602610681,1568922.1623491065,426
1578408.5647485536,0.0,1662.0219177115455,1580070.586666265,427
1589624.4337113188,0.0,1659.0691785375386,1591283.5028898562,428
1600904.8747917558,0.0,1656.195567030058,1602561.0703587858,429
1612250.0450718207,0.0,1653.3999218364181,1613903.444993657,430
1623660.0982008113,0.0,1650.6810959602362,1625310.7792967716,431
1635135.1843953668,0.0,1648.0379567614334,1636783.2223521282,432
1646675.4504394685,0.0,1645.4693859562342,1648320.9198254247,433
1658281.0396844388,0.0,1642.974279617167,1659924.013964056,434
1669952.0920489426,0.0,1640.5515481730633,1671592.6435971155,435
1681688.7440189857,0.0,1638.2001164090586,1683326.9441353946,436
1693491.1286479158,0.0,1635.9189234665914,1695127.0475713825,437
1705359.3755564226,0.0,1633.7069228434043,1706993.082479266,438
1717293.6109325371,0.0,1631.5630823935428,1718925.1740149306,439
1729293.957531632,0.0,1629.4863843273565,1730923.4439159592,440
1741360.534676422,0.0,1627.4758252114982,1742988.0105016334,441
1753493.4582569627,0.0,1625.5304159689244,1755118.9886729317,442
1765692.8407306522,0.0,1623.649181878895,1767316.489912531,443
1777958.7911222302,0.0,1621.8311625769738,1779580.6222848073,444
1790291.4150237776,0.0,1620.0754120550275,1791911.4904358326,445
1802690.814594717,0.0,1618.3809986612268,1804309.1955933783,446
1815157.0885618133,0.0,1616.7470051000457,1816773.8355669135,447
1827690.3322191723,0.0,1615.1725284322622,1829305.5047476045,448
1840290.637428242,0.0,1613.6566800749572,1841904.294108317,449
1852958.092617812,0.0,1612.1985858015155,1854570.2912036136,450
1865692.782784013,0.0,1610.7973857416252,1867303.5801697548,451
1878494.7894903182,0.0,1609.4522343812785,1880104.2417246995,452
1891364.1908675423,0.0,1608.1623005627703,1892972.353168105,453
1904301.0616138407,0.0,1606.9267674846994,1905907.9883813255,454
1917305.4729947122,0.0,1605.7448327019686,1918911.2178274142,455
1930377.4928429956,0.0,1604.6157081257836,1931982.1085511213,456
1943517.1855588723,0.0,1603.538620023654,1945120.724178896,457
1956724.612109865,0.0,1602.5128090193925,1958327.1249188844,458
1969999.8300308387,0.0,1601.537530093116,1971601.367560932,459
1983342.8934239992,0.0,1600.6120525812441,1984943.5054765805,460
1996753.8529588943,0.0,1599.735660176501,1998353.5886190708,461
2010232.755872414,0.0,1598.9076509279132,2011831.663523342,462
2023779.6459687888,0.0,1598.1273372408118,2025377.7733060296,463
2037394.563619592,0.0,1597.394045876831,2038991.9576654688,464
2051077.5457637382,0.0,1596.7071179539082,2052674.252881692,465
2064828.589341983,0.0,1596.0649770796128,2066424.6543190626,466
2078647.3911853575,0.0,1595.4585171014216,2080242.8497024588,467
2092533.9156174227,0.0,1594.8856073130269,2094128.8012247358,468
2106488.2056449912,0.0,1594.3462781983892,2108082.55192319,469
2120510.297929131,0.0,1593.8405529824522,2122104.1384821134,470
2134600.222785163,0.0,1593.3684476311423,2136193.5912327943,471
2148758.0041826633,0.0,1592.929970851369,2150350.9341535144,472
2162983.6597454613,0.0,1592.525124091024,2164576.1848695525,473
2177277.200751641,0.0,1592.1539015389826,2178869.3546531796,474
2191638.6321335407,0.0,1591.8162901251023,2193230.448423666,475
2206067.952477753,0.0,1591.5122695202233,2207659.4647472734,476
2220565.1540251244,0.0,1591.241812136169,2222156.3958372604,477
2235130.222670755,0.0,1591.0048831257457,2236721.227553881,478
2249763.137964,0.0,1590.801440382742,2251353.939404383,479
2264463.8731084685,0.0,1590.6314345419294,2266054.5045430106,480
2279232.394962024,0.0,1590.4948089790623,2280822.889771003,481
2294068.6640367834,0.0,1590.3914998108783,2295659.0555365942,482
2308972.634499118,0.0,1590.3214358950972,2310562.9559350135,483
2323944.2541696546,0.0,1590.2845388304218,2325534.538708485,484
2338983.464523272,0.0,1590.2807229565376,2340573.7452462288,485
2354090.200689105,0.0,1590.3098953541132,2355680.510584459,486
2369264.391450541,0.0,1590.3719558447997,2370854.7634063857,487
2384505.9592452236,0.0,1590.4667969912311,2386096.426042215,488
2399814.820165049,0.0,1590.5943040970244,2401405.4144691457,489
2415190.883956167,0.0,1590.7543552067789,2416781.6383113735,490
2430634.0540189836,0.0,1590.946821106077,2432225.0008400897,491
2446144.2274081577,0.0,1591.1715653214842,2447735.398973479,492
2461721.294832602,0.0,1591.4284441205482,2463312.7232767227,493
2477365.140655485,0.0,1591.7173065118,2478956.857961997,494
2493075.642894228,0.0,1592.0379942447528,2494667.6808884726,495
2508852.673220506,0.0,1592.3903418099035,2510445.063562316,496
2524696.0969602503,0.0,1592.7741764387306,2526288.871136689,497
2540605.7730936436,0.0,1593.1893181036967,2542198.9624117473,498
2556581.554255125,0.0,1593.635579518246,2558175.189834643,499
2572623.2867333875,0.0,1594.1127661368066,2574217.3994995244,500
2588730.8104713773,0.0,1594.6206761547885,2590325.431147532,501
2604903.9590662946,0.0,1595.159100508585,2606499.1181668034,502
2621142.5597695955,0.0,1595.7278228755717,2622738.287592471,503
2637446.433486989,0.0,1596.3266196741079,2639042.7601066628,504
2653815.394778437,0.0,1596.9552600635348,2655412.3500385005,505
2670249.2518581594,0.0,1597.6135059441767,2671846.8653641036,506
2686747.806594626,0.0,1598.3011119573407,2688346.1077065836,507
2703310.854510564,0.0,1599.017825485317,2704909.872336049,508
2719938.1847829525,0.0,1599.7633866513781,2721537.948169604,509
2736629.5802430264,0.0,1600.5375283197795,2738230.117771346,510
2753384.8173762737,0.0,1601.3399760957595,2754986.1573523693,511
2770203.666322437,0.0,1602.1704483255394,2771805.8367707627,512
2787085.8908755137,0.0,1603.028656096323,2788688.91953161,513
2804031.2484837538,0.0,1603.914303236297,2805635.16278699,514
2821039.490249663,0.0,1604.8270863146306,2822644.3173359777,515
2838110.3609300004,0.0,1605.7666946414768,2839716.127624642,516
2855243.5989357796,0.0,1606.7328102679699,2856850.331746048,517
2872438.9363322677,0.0,1607.7251079862283,2874046.6614402537,518
2889696.0988389873,0.0,1608.7432553293525,2891304.8420943166,519
2907014.8058297136,0.0,1609.7869125714258,2908624.592742285,520
2924394.770332477,0.0,1610.8557327275148,2926005.6260652044,521
2941835.699029562,0.0,1611.9493615536685,2943447.648391116,522
2959337.2922575073,0.0,1613.0674375469187,2960950.359695054,523
2976899.2440071055,0.0,1614.20959194528,2978513.4535990506,524
2994521.2419234025,0.0,1615.3754487277497,2996136.6173721305,525
3012202.9673057003,0.0,1616.5646246143085,3013819.5319303144,526
3029944.095107554,0.0,1617.7767290659192,3031561.87183662,527
3047744.2939367723,0.0,1619.0113642845276,3049363.3053010567,528
3065603.22605542,0.0,1620.2681252130624,3067223.494180633,529
3083520.547379813,0.0,1621.5465995354352,3085142.0939793484,530
3101495.9074805253,0.0,1622.8463676765398,3103118.753848202,531
3119528.949582381,0.0,1624.1670028022538,3121153.1165851834,532
3137619.310564461,0.0,1625.5080708194364,3139244.8186352807,533
3155766.6209601006,0.0,1626.8691303759308,3157393.4900904763,534
3173970.504956887,0.0,1628.249732860562,3175598.7546897475,535
3192230.5803966643,0.0,1629.6494224031385,3193860.2298190673,536
3210546.4587755282,0.0,1631.067735874451,3212177.526511403,537
3228917.7452438306,0.0,1632.5042028862738,3230550.249446717,538
3247344.038606176,0.0,1633.958345791363,3248977.9969519675,539
3265824.9313214244,0.0,1635.4296796834583,3267460.361001108,540
3284360.0095026894,0.0,1636.9177123972815,3285996.9272150868,541
3302948.8529173387,0.0,1638.4219445085382,3304587.274861847,542
3321591.034986994,0.0,1639.9418693339157,3323230.976856328,543
3340286.122787532,0.0,1641.476972931085,3341927.599760463,544
3359033.6770490827,0.0,1643.0267340986989,3360676.7037831815,545
3377833.252156031,0.0,1644.590624376394,3379477.842780407,546
3396684.396147014,0.0,1646.1681080447893,3398330.5642550588,547
3415586.6507149264,0.0,1647.7586421254864,3417234.409357052,548
3434539.5512069147,0.0,1649.3616763810699,3436188.9128832957,549
3453542.6266243793,0.0,1650.9766533151071,3455193.6032776944,550
3472595.3996229763,0.0,1652.6030081721483,3474248.0026311483,551
3491697.3865126153,0.0,1654.2401689377264,3493351.626681553,552
3510848.097257459,0.0,1655.887556338357,3512503.9848137973,553
3530047.0354759265,0.0,1657.544583841539,3531704.580059768,554
3549293.698440689,0.0,1659.2106576557533,3550952.909098345,555
3568587.577078673,0.0,1660.885176730464,3570248.4622554034,556
3587928.1559710596,0.0,1662.5675327561187,3589590.7235038155,557
3607314.913353282,0.0,1664.2571101641465,3608979.170463446,558
3626747.32111503,0.0,1665.9532861269604,3628413.274401157,559
3646224.8448002455,0.0,1667.6554305579552,3647892.5002308036,560
3665746.943607127,0.0,1669.3629061115093,3667416.306513238,561
3685313.0703881243,0.0,1671.0750681829836,3686984.145456307,562
3704922.671649943,0.0,1672.7912649087218,3706595.462914852,563
3724575.1875535445,0.0,1674.5108371660504,3726249.6983907106,564
3744270.0519141406,0.0,1676.2331185732787,3745946.285032714,565
3764006.6922011995,0.0,1677.9574354896988,3765684.649636689,566
3783784.5295384442,0.0,1679.6831070155854,3785464.21264546,567
3803602.978703851,0.0,1681.4094449921968,3805284.388148843,568
3823461.4481296493,0.0,1683.1357540017727,3825144.583883651,569
3843359.3399023246,0.0,1684.8613313675369,3845044.201233692,570
3863296.049762615,0.0,1686.5854671536952,3864982.6352297687,571
3883270.9671055144,0.0,1688.3074441654367,3884959.27454968,572
3903283.4749802686,0.0,1690.026537948933,3904973.5015182174,573
3923332.950090381,0.0,1691.7420167913385,3925024.692107172,574
3943418.762793605,0.0,1693.4531417207904,3945112.215935326,575
3963540.2771019517,0.0,1695.159166506409,3965235.436268458,576
3983696.850681685,0.0,1696.8593376582971,3985393.710019343,577
4003887.8348533213,0.0,1698.5528944275402,4005586.3877477488,578
4024112.574591635,0.0,1700.2390688062067,4025812.813660441,579
4044370.4085256504,0.0,1701.917085527348,4046072.325611178,580
4064660.66893865,0.0,1703.586162064998,4066364.255100715,581
4084982.681768167,0.0,1705.2455086341738,4086687.927276801,582
4105335.766605991,0.0,1706.8943281908748,4107042.660934182,583
4125719.2366981646,0.0,1708.5318164320836,4127427.768514597,584
4146132.3989449856,0.0,1710.1571617957652,4147842.556106781,585
4166574.5539010055,0.0,1711.7695454608677,4168286.3234464666,586
4187044.995775029,0.0,1713.368141347322,4188758.3639163766,587
4207543.012430117,0.0,1714.9521161160417,4209257.964546233,588
4228067.885383584,0.0,1716.520629168923,4229784.406012752,589
4248618.889806994,0.0,1718.0728326488456,4250336.962639643,590
4269195.294526175,0.0,1719.607871439671,4270914.902397614,591
4289796.362021199,0.0,1721.1248831662442,4291517.486904366,592
4310421.348426399,0.0,1722.6229981943927,4312143.971424594,593
4331069.50353036,0.0,1724.101339630927,4332793.604869991,594
4351740.070775919,0.0,1725.5590233236403,4353465.629799242,595
4372432.287260171,0.0,1726.9951578613086,4374159.282418032,596
4393145.383734462,0.0,1728.4088445736904,4394873.792579035,597
4413878.584604396,0.0,1729.7991775315277,4415608.383781927,598
4434631.197017565,0.0,1731.1657921666315,4436362.362809732,599
4455404.232029476,0.0,1732.5191461070722,4457136.751175583,600
4476197.563228147,0.0,1733.863425185336,4477931.426653332,601
4497010.346469697,0.0,1735.1984808108487,4498745.544950508,602
4517841.740829447,0.0,1736.5241652158518,4519578.264994663,603
4538690.9086019285,0.0,1737.8403314554032,4540428.748933384,604
4559557.015300879,0.0,1739.1468334073759,4561296.162134287,605
4580439.229659242,0.0,1740.4435257724588,4582179.673185014,606
4601336.723629167,0.0,1741.7302640741573,4603078.4538932415,607
4622248.672382014,0.0,1743.0069046587919,4623991.679286673,608
4643174.254308346,0.0,1744.273304695499,4644918.527613041,609
4664112.651017935,0.0,1745.5293221762313,4665858.180340111,610
4685063.047339759,0.0,1746.7748159157566,4686809.822155675,611
4706024.631322003,0.0,1748.0096455516589,4707772.640967554,612
4726996.594232059,0.0,1749.233671544338,4728745.827903603,613
4747978.130556527,0.0,1750.4467551770097,4749728.577311704,614
4768968.438001211,0.0,1751.6487585557054,4770720.086759767,615
4789966.717491125,0.0,1752.839544609272,4791719.557035734,616
4810972.173170487,0.0,1754.0189770893728,4812726.192147577,617
4831984.012402725,0.0,1755.1869205704866,4833739.199323296,618
4853001.445770471,0.0,1756.343240449908,4854757.7890109215,619
4874023.6870755665,0.0,1757.4878029477475,4875781.174878514,620
4895049.953339056,0.0,1758.6204751069313,4896808.573814163,621
4916079.464801196,0.0,1759.7411247932016,4917839.205925989,622
4937111.444921445,0.0,1760.849620695116,4938872.29454214,623
4958145.120378472,0.0,1761.9458323240488,4959907.066210796,624
4979179.72107015,0.0,1763.029630014189,4980942.750700164,625
5000214.48011356,0.0,1764.1008849225423,5001978.580998483,626
5021248.633844993,0.0,1765.1594690289296,5023013.793314022,627
5042281.421819941,0.0,1766.2052551359877,5044047.627075077,628
5063312.086813107,0.0,1767.2381168691697,5065079.324929976,629
5084339.8748184005,0.0,1768.2579286767443,5086108.132747077,630
5105364.035048936,0.0,1769.2645658297954,5107133.299614766,631
5126383.8199370345,0.0,1770.2579044222236,5128154.077841457,632
5147398.485134228,0.0,1771.2378213707448,5149169.7229555985,633
5168407.289511251,0.0,1772.2041944148907,5170179.493705666,634
5189409.495158048,0.0,1773.1569021170092,5191182.652060165,635
5210404.367383768,0.0,1774.0958238622636,5212178.46320763,636
5231391.174716767,0.0,1775.020839858633,5233166.195556626,637
5252369.1889046095,0.0,1775.931831136913,5254145.120735747,638
5273337.6849140655,0.0,1776.8286795507138,5275114.513593616,639
5294295.940931113,0.0,1777.7112677764626,5296073.65219889,640
5315243.238360936,0.0,1778.5794793134019,5317021.817840249,641
5336178.861827926,0.0,1779.4331984835896,5337958.295026409,642
5357102.0991756795,0.0,1780.2723104319002,5358882.371486112,643
5378012.241467002,0.0,1781.0967011260236,5379793.338168127,644
5398908.582983906,0.0,1781.9062573564656,5400690.489241263,645
5419790.42122761,0.0,1782.7008667365476,5421573.122094346,646
5440657.056918537,0.0,1783.480417702407,5442440.53733624,647
5461507.793996323,0.0,1784.2447995129971,5463292.038795836,648
5482341.939619804,0.0,1784.9939022500869,5484126.933522054,649
5503158.8041670285,0.0,1785.7276168182614,5504944.531783847,650
5523957.701235246,0.0,1786.4458349449208,5525744.147070191,651
5544737.94764092,0.0,1787.1484491802817,5546525.096090101,652
5565498.863419715,0.0,1787.8353528973764,5567286.698772613,653
5586239.771826505,0.0,1788.5064402920532,5588028.278266797,654
5606959.99933537,0.0,1789.1616063829756,5608749.160941753,655
5627658.875639597,0.0,1789.8007470116236,5629448.676386609,656
5648335.733651681,0.0,1790.4237588422923,5650126.157410523,657
5668989.909503322,0.0,1791.0305393620934,5670780.940042684,658
5689620.742545429,0.0,1791.6209868809538,5691412.363532309,659
5710227.575348115,0.0,1792.1950005316164,5712019.770348646,660
5730809.7537007015,0.0,1792.7524802696403,5732602.506180971,661
5751366.626611718,0.0,1793.2933268733998,5753159.919938591,662
5771897.5463089,0.0,1793.8174419440852,5773691.363750844,663
5792401.868239189,0.0,1794.3247279057027,5794196.1929670945,664
5812878.951068733,0.0,1794.8150880050746,5814673.766156738,665
5833328.15668289,0.0,1795.2884263118383,5835123.445109202,666
5853748.85018622,0.0,1795.7446477184476,5855544.594833938,667
5874140.399902495,0.0,1796.183657940172,5875936.583560435,668
5894502.17737469,0.0,1796.6053635150965,5896298.782738205,669
5914833.557364989,0.0,1797.0096718041225,5916630.567036794,670
5935133.917854782,0.0,1797.3964909909666,5936931.314345773,671
5955402.640044665,0.0,1797.7657300821616,5957200.405774747,672
5975639.108354444,0.0,1798.1172989070558,5977437.22565335,673
5995842.710423128,0.0,1798.4511081178136,5997641.161531245,674
6016012.837108935,0.0,1798.7670691894155,6017811.604178125,675
6036148.88248929,0.0,1799.0650944196568,6037947.94758371,676
6056250.243860824,0.0,1799.3450969291496,6058049.588957753,677
6076316.321739375,0.0,1799.6069906613213,6078115.928730036,678
6096346.519859988,0.0,1799.8506903824152,6098146.370550371,679
6116340.245176915,0.0,1800.0761116814908,6118140.321288597,680
6136296.907863616,0.0,1800.2831709704228,6138097.191034586,681
6156215.921312755,0.0,1800.471785483902,6158016.393098239,682
6176096.7021362055,0.0,1800.6418732794352,6177897.344009485,683
6195938.670165046,0.0,1800.7933532373447,6197739.463518283,684
6215741.248449563,0.0,1800.9261450607687,6217542.174594624,685
6235503.863259251,0.0,1801.0401692756611,6237304.903428527,686
6255225.944082809,0.0,1801.1353472307921,6257027.079430039,687
6274906.923628143,0.0,1801.211601097747,6276708.135229241,688
6294546.237822368,0.0,1801.2688538709276,6296347.506676239,689
6314143.325811803,0.0,1801.307029367551,6315944.632841171,690
6333697.629961978,0.0,1801.3260522276505,6335498.956014206,691
6353208.595857626,0.0,1801.3258479140745,6355009.92170554,692
6372675.672302688,0.0,1801.3063427124885,6374476.9786454,693
6392098.31132031,0.0,1801.2674637313723,6393899.578784042,694
6411475.968152851,0.0,1801.2091389020227,6413277.177291753,695
6430808.10126187,0.0,1801.1312969785515,6432609.232558848,696
6450094.172328136,0.0,1801.033867537887,6451895.206195674,697
6469333.646251626,0.0,1800.9167809797732,6471134.563032606,698
6488525.991151521,0.0,1800.779968526769,6490326.771120048,699
6507670.67836621,0.0,1800.6233622242503,6509471.301728435,700
6526767.182453291,0.0,1800.4468949404081,6528567.629348231,701
6545814.981189564,0.0,1800.2505003662495,6547615.23168993,702
6564813.55557104,0.0,1800.0341130155975,6566613.589684056,703
6583762.389812938,0.0,1799.7976682250905,6585562.187481163,704
6602660.971349677,0.0,1799.5411021541831,6604460.512451831,705
6621508.790834893,0.0,1799.2643517851457,6623308.055186678,706
6640305.342141419,0.0,1798.9673549230642,6642104.309496342,707
6659050.1223613,0.0,1798.6500501958405,6660848.772411495,708
6677742.631805788,0.0,1798.3123770541924,6679540.944182842,709
6696382.37400534,0.0,1797.9542757716533,6698180.328281112,710
6714968.85570962,0.0,1797.5756874445726,6716766.431397065,711
6733501.586887502,0.0,1797.1765539921155,6735298.763441495,712
6751980.080727063,0.0,1796.7568181562629,6753776.83754522,713
6770403.853635589,0.0,1796.3164235018116,6772200.1700590905,714
6788772.425239572,0.0,1795.8553144163743,6790568.280553989,715
6807085.318384709,0.0,1795.373436110379,6808880.691820819,716
6825342.059135909,0.0,1794.8707346170704,6827136.929870526,717
6843542.176777283,0.0,1794.3471567925083,6845336.523934076,718
6861685.203812152,0.0,1793.8026503155684,6863479.006462468,719
6879770.675963041,0.0,1793.2371636879425,6881563.913126729,720
6897798.132171683,0.0,1792.650646234138,6899590.782817917,721
6915767.114599021,0.0,1792.0430481014782,6917559.157647123,722
6933677.181450375,0.0,1791.414373948162,6935468.595824324,723
6951528.198671325,0.0,1790.7657531113337,6953318.964424436,724
6969319.984292772,0.0,1790.097728695659,6971110.082021467,725
6987052.267067608,0.0,1789.410399267108,6988841.677466876,726
7004724.780029188,0.0,1788.703863436075,7006513.483892624,727
7022337.260491319,0.0,1787.9782198573773,7024125.238711176,728
7039889.450048271,0.0,1787.2335672302572,7041676.683615501,729
7057381.09457477,0.0,1786.4700042983798,7059167.564579069,730
7074811.944226,0.0,1785.6876298498346,7076597.63185585,731
7092181.753437607,0.0,1784.8865427171347,7093966.639980324,732
7109490.280925689,0.0,1784.0668417772174,7111274.347767467,733
7126737.289686809,0.0,1783.228625951443,7128520.518312761,734
7143922.546997984,0.0,1782.3719942055968,7145704.91899219,735
7161045.82441669,0.0,1781.4970455498867,7162827.321462239,736
7178106.897780862,0.0,1780.6038790389453,7179887.501659901,737
7195105.547208893,0.0,1779.6925937718288,7196885.239802665,738
7212041.557099636,0.0,1778.7632888920168,7213820.320388528,739
7228914.716132398,0.0,1777.8160635874137,7230692.532195985,740
7245724.817266949,0.0,1776.8510170903467,7247501.66828404,741
7262471.6577435145,0.0,1775.8682486775672,7264247.525992192,742
7279155.0390827805,0.0,1774.8678576702505,7280929.906940451,743
7295774.7670858875,0.0,1773.849943433996,7297548.617029321,744
7312330.6518344395,0.0,1772.8146053788264,7314103.466439818,745
7328822.507690493,0.0,1771.7619429591884,7330594.269633452,746
7345250.153296568,0.0,1770.692055673953,7347020.845352243,747
7361613.4115756415,0.0,1769.605043066414,7363383.016618708,748
7377912.109731146,0.0,1768.5010047242902,7379680.61073587,749
7394146.079246975,0.0,1767.3800402797235,7395913.459287254,750
7410315.155887479,0.0,1766.2422494092796,7412081.398136889,751
7426419.179697469,0.0,1765.0877318339483,7428184.267429302,752
7442457.995002211,0.0,1763.9165873191432,7444221.91158953,753
7458431.450407431,0.0,1762.728915674702,7460194.179323106,754
7474339.398799316,0.0,1761.5248167548855,7476100.923616071,755
7490181.697344505,0.0,1760.3043904583787,7491942.001734964,756
7505958.207490101,0.0,1759.0677367282908,7507717.27522683,757
7521668.794963664,0.0,1757.814955552154,7523426.6099192165,758
7537313.32977321,0.0,1756.5461469619256,7539069.875920172,759
7552891.686207215,0.0,1755.2614110339853,7554646.947618249,760
7568403.742834614,0.0,1753.9608478891375,7570157.703682503,761
7583849.3825047985,0.0,1752.64455769261,7585602.0270624915,762
7599228.49234762,0.0,1751.3126406540553,7600979.804988274,763
7614540.9637733875,0.0,1749.9651970275481,7616290.928970415,764
7629786.692472868,0.0,1748.6023271115887,7631535.294799979,765
7644965.578417287,0.0,1747.2241312490999,7646712.802548536,766
7660077.52585833,0.0,1745.830709827429,7661823.356568157,767
7675122.443328138,0.0,1744.4221632783472,7676866.865491417,768
7690100.243639312,0.0,1742.9985920780491,7691843.2422313895,769
7705010.84388491,0.0,1741.5600967471532,7706752.403981658,770
7719854.165438452,0.0,1740.1067778507022,7721594.272216302,771
7734630.13395391,0.0,1738.6387359981622,7736368.772689909,772
7749338.679365721,0.0,1737.1560718434234,7751075.835437564,773
7763979.735888775,0.0,1735.6588860847996,7765715.394774861,774
7778553.242018423,0.0,1734.147279465029,7780287.389297888,775
7793059.1405304745,0.0,1732.6213527712728,7794791.761883246,776
7807497.378481196,0.0,1731.0812068351165,7809228.459688031,777
7821867.907207313,0.0,1729.5269425325694,7823597.4341498455,778
7836170.6823260095,0.0,1727.9586607840645,7837898.640986794,779
7850405.663734927,0.0,1726.3764625544586,7852132.040197481,780
7864572.815612166,0.0,1724.7804488530328,7866297.596061019,781
7878672.106416285,0.0,1723.1707207334914,7880395.277137019,782
7892703.508886302,0.0,1721.5473792939629,7894425.056265596,783
7906667.000041691,0.0,1719.9105256769992,7908386.910567367,784
7920562.561182385,0.0,1718.260261069577,7922280.821443455,785
7934390.177888778,0.0,1716.5966867030954,7936106.774575481,786
7948149.840021719,0.0,1714.9199038533789,7949864.759925572,787
7961841.541722516,0.0,1713.2300138406742,7963554.771736356,788
7975465.281412936,0.0,1711.5271180296531,7977176.808530966,789
7989021.061795205,0.0,1709.811317829411,7990730.873113034,790
8002508.889852005,0.0,1708.0827146934666,8004216.972566699,791
8015928.776846479,0.0,1706.3414101197627,8017635.118256599,792
8029280.738322226,0.0,1704.5875056506661,8030985.325827877,793
8042564.794103305,0.0,1702.8211028729672,8044267.615206178,794
8055780.968294232,0.0,1701.0423034178805,8057482.01059765,795
8068929.289279982,0.0,1699.251208961044,8070628.540488943,796
8082009.78972599,0.0,1697.4479212225197,8083707.237647212,797
8095022.506578146,0.0,1695.6325419667935,8096718.139120112,798
8107967.4810628,0.0,1693.8051730027748,8109661.286235803,799
8120844.758686759,0.0,1691.9659161837974,8122536.724602942,800
8133654.38923729,0.0,1690.1148734076182,8135344.504110698,801
8146396.42678212,0.0,1688.2521466164187,8148084.678928737,802
8159070.9296694305,0.0,1686.3778377968038,8160757.307507227,803
8171677.960527862,0.0,1684.492048979802,8173362.452576842,804
8184217.586266516,0.0,1682.594882240866,8185900.181148756,805
8196689.87807495,0.0,1680.6864396998722,8198370.564514649,806
8209094.911423178,0.0,1678.7668235211208,8210773.678246699,807
8221432.7660616785,0.0,1676.8361359133364,8223109.602197592,808
8233703.526021381,0.0,1674.8944791296663,8235378.42050051,809
8245907.279613679,0.0,1672.9419554676824,8247580.221569147,810
8258044.119430421,0.0,1670.9786672693806,8259715.09809769,811
8270114.142343915,0.0,1669.0047169211798,8271783.147060837,812
8282117.449506928,0.0,1667.0202068539236,8283784.469713782,813
8294054.146352683,0.0,1665.0252395428788,8295719.171592226,814
8305924.342594864,0.0,1663.0199175077364,8307587.3625123715,815
8317728.152227612,0.0,1661.0043433126111,8319389.156570924,816
8329465.693525525,0.0,1658.9786195660415,8331124.672145091,817
8341137.089043662,0.0,1656.9428489209897,8342794.031892583,818
8352742.465617539,0.0,1654.8971340748421,8354397.362751614,819
8364281.95436313,0.0,1652.8415777694088,8365934.795940899,820
8375755.690676868,0.0,1650.7762827909237,8377406.466959659,821
8387163.8142356435,0.0,1648.701351970044,8388812.515587613,822
8398506.468996806,0.0,1646.6168881818517,8400153.085884988,823
8409783.803198162,0.0,1644.5229943458517,8411428.326192508,824
8420995.969357979,0.0,1642.4197734259735,8422638.389131404,825
8432143.12427498,0.0,1640.3073284305701,8433783.431603411,826
8443225.429028349,0.0,1638.1857624124182,8444863.614790762,827
8454243.048977725,0.0,1636.0551784687182,8455879.104156194,828
8465196.153763207,0.0,1633.915679741095,8466830.069442948,829
8476084.917305354,0.0,1631.7673694155967,8477716.68467477,830
8486909.51780518,0.0,1629.6103507226953,8488539.128155902,831
8497670.13774416,0.0,1627.4447269372868,8499297.582471097,832
8508366.963884227,0.0,1625.2706013786913,8509992.234485606,833
8519000.18726777,0.0,1623.088077410652,8520623.27534518,834
8529570.003217638,0.0,1620.8972584413364,8531190.90047608,835
8540076.61133714,0.0,1618.6982479233359,8541695.309585063,836
