subclone_1,subclone_2,subclone_3,subclone_4,total_tumor,days
28919.9244366131,6481.07188258126,880.7586799264127,0.569573117263291,36282.32457223803,39
29058.090710975783,6241.037462686923,723.6249557439689,0.40710331314723214,36023.16023271982,40
29194.9742665522,5999.864799874507,595.2425874044586,0.2897171747811203,35790.371371005946,41
29330.499343653566,5758.523027659678,490.2292147073304,0.20771781176594217,35579.459303832344,42
29464.587915785356,5517.964680039886,404.2680819345041,0.1502147617980505,35386.970892521545,43
29597.159615736884,5279.109959615181,333.897059807334,0.10774288549484082,35210.274378044895,44
29728.13164967902,5042.834570431494,276.19213753734294,0.07734294288378532,35047.23570059074,45
29857.418777322106,4809.9626338289645,228.79141953861674,0.0566297449320242,34896.229460434624,46
29984.933268685996,4581.255108276323,189.84259190838003,0.04082226991807118,34756.07179114062,47
30110.584829002542,4357.402257614149,157.78780785350722,0.028873554413176496,34625.80376802461,48
30234.280580570066,4139.020644620827,131.3513564896637,0.02117063481194213,34504.67375231537,49
30355.92502952361,3926.647969749225,109.52596993526409,0.015587862808964499,34392.1145570709,50
30475.420025319825,3720.7420953091564,91.47836569086869,0.011508641267474225,34287.65199496112,51
30592.66474000078,3521.6810778475187,76.531745260884,0.0,34190.877563109185,52
30707.55564364115,3329.7652422579818,64.12606886265351,0.0,34101.44695476179,53
30819.986474071942,3145.2223039148544,53.74909784698935,0.0,34018.95787583378,54
30929.848276902456,2968.1982174883833,45.16292543478502,0.0,33943.20941982562,55
31037.029371299086,2798.7788299538433,38.154161325297935,0.0,33873.962362578226,56
31141.41533699998,2636.99503809743,32.45943068462962,0.0,33810.86980578204,57
31242.88901431505,2482.8227885162623,27.765374145725794,0.0,33753.47717697704,58
31341.330504125974,2336.1830776183797,23.708647808376305,0.0,33701.222229552724,59
31436.61725395148,2196.9513350001644,20.094776318324147,0.0,33653.66336526997,60
31528.624094741215,2064.9711846070977,17.04987013643297,0.0,33610.64514948475,61
31617.223204750328,1940.0526945840115,14.493358530068098,0.0,33571.769257864406,62
31702.284284731915,1821.9867161669365,12.347613257922662,0.0,33536.618614156774,63
31783.674560199277,1710.5450881428033,10.542408007148135,0.0,33504.762056349224,64
31861.25878142591,1605.480636849443,9.01491839335435,0.0,33475.75433666871,65
31934.89931936875,1506.5304137191874,7.712939529881645,0.0,33449.14267261782,66
32004.456381694647,1413.4300667383286,6.606330329046733,0.0,33424.492778762025,67
32069.787922562646,1325.9101101513697,5.667733226268355,0.0,33401.36576594029,68
32130.750097553944,1243.7024015039228,4.871787620932457,0.0,33379.3242866788,69
32187.19729238349,1166.5407851513123,4.195639892434317,0.0,33357.933717427244,70
32238.982122899997,1094.1610922585767,3.618943400178553,0.0,33336.762158558755,71
32285.95554779949,1026.3016334424296,3.1242023674100428,0.0,33315.38138360933,72
32327.96746046383,962.7098607569923,2.6998649850942966,0.0,33293.377186205915,73
32364.86608739602,903.1428750762844,2.336376695274564,0.0,33270.34533916758,74
32396.499157989703,847.3665344175179,2.0249376819131095,0.0,33245.89063008913,75
32422.714099056855,795.1557532455816,1.7577705448888608,0.0,33219.62762284732,76
32443.358034827772,746.2945024730417,1.5281202999974104,0.0,33191.18065760081,77
32458.277786951076,700.575809460141,1.330254378951015,0.0,33160.18385079017,78
32467.320074439864,657.8017215465472,1.1596642494214664,0.0,33126.28146023583,79
32470.332990749386,617.785257458425,1.0136446863822846,0.0,33089.1318928942,80
32467.164246365654,580.352634477519,0.8874782927217633,0.0,33048.40435913589,81
32457.663438710013,545.3390243700221,0.7770024908336207,0.0,33003.779465570864,82
32441.68258903912,512.5880404694008,0.6792415268588693,0.0,32954.94987103538,83
32419.076142444927,481.9517376763955,0.5924064706858153,0.0,32901.620286592006,84
32389.700967854704,453.2906124590204,0.5158952159500592,0.0,32843.507475529674,85
32353.41635803102,426.47360285256343,0.4502924800344956,0.0,32780.34025336362,86
32310.084823032183,401.37773993431983,0.39616975616369765,0.0,32711.858732722667,87
32259.574222238596,377.8885127677225,0.34949081684418437,0.0,32637.812225823163,88
32201.754797226415,355.9009894319137,0.30870225648574,0.0,32557.964488914815,89
32136.50301294606,335.31611256126513,0.27286885357178026,0.0,32472.091994360897,90
32063.70194992649,316.0404306245227,0.24124004239408947,0.0,32379.983620593404,91
31983.241304275194,297.9860979248067,0.21324991305282068,0.0,32281.440652113055,92
31895.017387678203,281.0708745996117,0.1885172114564956,0.0,32176.27677948927,93
31798.933127400076,265.2181266208067,0.16684533932200457,0.0,32064.318099360204,94
31694.898335088033,250.3567451645607,0.1481744969913485,0.0,31945.403254749584,95
31582.833524281472,236.42039879323804,0.13184792378747756,0.0,31819.3857709985,96
31462.66661114488,223.34859788140085,0.11744310675646434,0.0,31686.132652133037,97
31334.335660559107,211.08465541033402,0.10473952589877682,0.0,31545.525055495338,98
31197.790156662883,199.5751654403058,0.09353352857681824,0.0,31397.458855631765,99
31052.9910028528,188.77000311056764,0.08363832951492707,0.0,31241.84464429288,100
30899.91052178332,178.62232463935445,0.07488401079937702,0.0,31078.607730433472,101
30738.532455366774,169.08856732388438,0.06711752187837708,0.0,30907.688140212536,102
30568.85201757813,160.12843397442856,0.06020300576975077,0.0,30729.04065455833,103
30390.878703362905,151.70429688133785,0.05404168488862944,0.0,30542.63704192913,104
30204.635344566155,143.7817467112744,0.04855805167036653,0.0,30348.465649329097,105
30010.158471841267,136.32870254792948,0.04367822284875372,0.0,30146.530852612046,106
29807.499482681305,129.31492664144994,0.03933401674766929,0.0,29936.853743339503,107
29596.724641419016,122.71202440843798,0.03546295328107804,0.0,29719.472128780733,108
29377.91507922684,116.49344443195136,0.03200825395303137,0.0,29494.440531912747,109
29151.16679411689,110.63447846150328,0.028918841857667216,0.0,29261.83019142025,110
28916.59065101357,105.11226132640286,0.026149343129404947,0.0,29021.729061683098,111
28674.312930444514,99.90555925734354,0.023664165905629746,0.0,28774.242153867763,112
28424.476277519778,94.99466585125862,0.021435360967936145,0.0,28519.492378732004,113
28167.238478886473,90.3611852426984,0.019435497181973134,0.0,28257.619099626354,114
27902.77226054283,85.98781404821078,0.017639554057967147,0.0,27988.7777141451,115
27631.265287838196,81.8583413663412,0.016024921750722065,0.0,27713.139654126287,116
27352.920165473046,77.95764877763273,0.014571401059619214,0.0,27430.89238565174,117
27067.954293593546,74.27169594543936,0.013246003691035884,0.0,27142.23923554268,118
26776.598567858768,70.78735225580301,0.011943391111688044,0.0,26847.397863505685,119
26479.09886201038,67.49246923317608,0.010839925831110594,0.0,26546.60217116939,120
26175.71327001543,64.37563703360323,0.010084332426384953,0.0,26240.09899138146,121
25866.71142242701,61.42612244110363,0.009715875546112113,0.0,25928.14726074366,122
25552.374486384288,58.63386886767101,0.009664359910412635,0.0,25611.018019611867,123
25232.995165612476,55.98949635327361,0.009750130310926645,0.0,25288.99441209606,124
24908.876613807297,53.48426386358364,0.0,0.0,24962.36087767088,125
24580.330357251285,51.109985843317766,0.0,0.0,24631.440343094604,126
24247.67809742618,48.85907128131948,0.0,0.0,24296.5371687075,127
23911.24696231552,46.72435635274411,0.0,0.0,23957.971318668264,128
23571.36920630935,44.6990941148666,0.0,0.0,23616.068300424216,129
23228.382210204218,42.77695450708151,0.0,0.0,23271.1591647113,130
22882.628481203177,40.95202435090304,0.0,0.0,22923.58050555408,131
22534.4375237966,39.21918354856081,0.0,0.0,22573.656707345162,132
22184.11582367671,37.57447975203073,0.0,0.0,22221.690303428742,133
21832.03987766666,36.01293337596571,0.0,0.0,21868.052811042624,134
21478.58252098394,34.52968446899933,0.0,0.0,21513.112205452937,135
21124.107118914697,33.120101144713544,0.0,0.0,21157.22722005941,136
20768.967566813742,31.77977958163873,0.0,0.0,20800.747346395383,137
20413.508290104524,30.504544023253658,0.0,0.0,20444.012834127778,138
20058.064244279154,29.290446777985487,0.0,0.0,20087.35469105714,139
19702.960914898402,28.13376821920977,0.0,0.0,19731.09468311761,140
19348.514317591682,27.03101678525047,0.0,0.0,19375.545334376933,141
18995.03099805707,25.978928979379933,0.0,0.0,19021.00992703645,142
18642.80803206129,24.97446936981892,0.0,0.0,18667.78250143111,143
18292.133025439725,24.01483058973657,0.0,0.0,18316.147856029464,144
17943.28411409641,23.097433337250422,0.0,0.0,17966.38154743366,145
17596.529964004025,22.219926375426432,0.0,0.0,17618.74989037945,146
17252.129771203923,21.380186532278927,0.0,0.0,17273.5099577362,147
16910.3332618061,20.576318700770646,0.0,0.0,16930.909580506872,148
16571.3806919892,19.80665583881271,0.0,0.0,16591.187347828014,149
16235.502848000531,19.06975896926466,0.0,0.0,16254.572606969796,150
15902.921046156054,18.364417179934428,0.0,0.0,15921.28546333599,151
15573.84713284038,17.689647623578313,0.0,0.0,15591.536780463957,152
15248.483484506774,17.044695517901054,0.0,0.0,15265.528180024676,153
14927.023007677157,16.42903414555576,0.0,0.0,14943.452041822713,154
14609.649138942106,15.842364854143941,0.0,0.0,14625.491503796251,155
14296.535844960845,15.284617056215524,0.0,0.0,14311.82046201706,156
13987.850495515184,14.754371871278611,0.0,0.0,14002.604867386463,157
13683.719196317677,14.24774889000971,0.0,0.0,13697.966945207687,158
13384.225061600842,13.763319265907644,0.0,0.0,13397.98838086675,159
13089.443655561012,13.299804103488801,0.0,0.0,13102.7434596645,160
12799.443624165866,12.855985630780316,0.0,0.0,12812.299609796646,161
12514.286695154444,12.430707199320059,0.0,0.0,12526.717402353765,162
12234.027678037135,12.022873284156653,0.0,0.0,12246.050551321292,163
11958.714464095683,11.631449483849453,0.0,0.0,11970.345913579533,164
11688.38802638319,11.255462520468567,0.0,0.0,11699.643488903659,165
11423.082419724109,10.894000239594842,0.0,0.0,11433.976419963705,166
11162.824780714243,10.546211610319869,0.0,0.0,11173.370992324562,167
10907.635327720755,10.211306725245976,0.0,0.0,10917.846634446001,168
10657.527360882157,9.888556800486246,0.0,0.0,10667.415917682643,169
10412.507262108322,9.577294175664493,0.0,0.0,10422.084556283986,170
10172.57449508047,9.276912313915279,0.0,0.0,10181.851407394384,171
9937.721605251176,8.986865801883916,0.0,0.0,9946.70847105306,172
9707.934219844374,8.706670349726444,0.0,0.0,9716.6408901941,173
9483.191047855347,8.43590279110966,0.0,0.0,9491.626950646458,174
9263.46388005073,8.174201083211099,0.0,0.0,9271.63808113394,175
9048.717588968517,7.921264306719032,0.0,0.0,9056.638853275235,176
8838.910128918054,7.676852665832488,0.0,0.0,8846.586981583887,177
8633.992535980044,7.4407874882612255,0.0,0.0,8641.433323468305,178
8433.908928006538,7.212951225225752,0.0,0.0,8441.121879231763,179
8238.596504620946,6.993287451457318,0.0,0.0,8245.589792072404,180
8047.985547218027,6.781800865197916,0.0,0.0,8054.7673480832245,181
7861.999418963896,6.578557288200281,0.0,0.0,7868.577976252096,182
7680.554564796028,6.383683665727894,0.0,0.0,7686.938248461756,183
7503.560511423243,6.197368066554976,0.0,0.0,7509.757879489798,184
7330.91986732572,6.0198596829664925,0.0,0.0,7336.9397270086865,185
7162.530058044606,5.8514312478003925,0.0,0.0,7168.3814892924065,186
6998.390192897858,5.689999167503209,0.0,0.0,7004.080192065361,187
6838.4614325013,5.534065338857654,0.0,0.0,6843.995497840157,188
6682.644449771065,5.383440727557651,0.0,0.0,6688.0278904986235,189
6530.841751679892,5.237940661086475,0.0,0.0,6536.079692340978,190
6382.957679257122,5.097384828716759,0.0,0.0,6388.055064085839,191
6238.898407588708,4.961597281510485,0.0,0.0,6243.860004870219,192
6098.571945817206,4.83040643231899,0.0,0.0,6103.402352249525,193
5961.8881371417765,4.703645055782967,0.0,0.0,5966.591782197559,194
5828.758658818192,4.58115028833246,0.0,0.0,5833.339809106525,195
5699.097022158824,4.462763628186868,0.0,0.0,5703.559785787011,196
5572.818572532657,4.348330935354942,0.0,0.0,5577.166903468012,197
5449.840489365277,4.237702431634789,0.0,0.0,5454.078191796912,198
5330.081786138877,4.130732700613867,0.0,0.0,5334.212518839491,199
5213.46331039226,4.027280687668993,0.0,0.0,5217.490591079929,200
5099.907743720829,3.9272096999663297,0.0,0.0,5103.8349534207955,201
4989.3396017766,3.830387406461399,0.0,0.0,4993.169989183061,202
4881.685234268189,3.736685837899076,0.0,0.0,4885.421920106088,203
4776.872824960821,3.6459813868135877,0.0,0.0,4780.518806347634,204
4674.832391676329,3.558154807528516,0.0,0.0,4678.390546483858,205
4575.49578629315,3.4730912161567957,0.0,0.0,4578.968877509306,206
4478.796694746328,3.390680090600717,0.0,0.0,4482.187374836929,207
4384.6706370275115,3.3108152705519203,0.0,0.0,4387.981452298063,208
4293.0549671849585,3.233394957491403,0.0,0.0,4296.28836214245,209
4203.888873323529,3.1583217146895146,0.0,0.0,4207.047195038219,210
4117.113377604694,3.08550246720596,0.0,0.0,4120.198880071899,211
4032.671336246527,3.0148485018897944,0.0,0.0,4035.686184748417,212
3950.5074395237098,2.94627546737943,0.0,0.0,3953.4537149910893,213
3870.5682117675296,2.8797033741026303,0.0,0.0,3873.447915141632,214
3792.8020113658795,2.815056594276513,0.0,0.0,3795.617067960156,215
3717.1590307632587,2.752263861907552,0.0,0.0,3719.911294625166,216
3643.591296460776,2.6912582727915724,0.0,0.0,3646.2825547335674,217
3572.05266901614,2.6319772845137517,0.0,0.0,3574.6846463006536,218
3502.498843043672,2.5743627164486242,0.0,0.0,3505.073205760121,219
3434.8759759916215,2.5183580618281933,0.0,0.0,3437.3943340534497,220
3369.0785113543534,2.463901434245618,0.0,0.0,3371.542412788599,221
3305.0456123792283,2.4109478496520125,0.0,0.0,3307.4565602288803,222
3242.725775563219,2.359455346696215,0.0,0.0,3245.085230909915,223
3182.068686816353,2.3093827312372617,0.0,0.0,3184.3780695475903,224
3123.0252214617117,2.2606895763443884,0.0,0.0,3125.285911038056,225
3065.5474442354316,2.21333622229703,0.0,0.0,3067.7607804577287,226
3009.588609286704,2.1672837765848216,0.0,0.0,3011.755893063289,227
2955.1031601777736,2.122494113907597,0.0,0.0,2957.225654291681,228
2902.0467298839403,2.078929876175388,0.0,0.0,2904.125659760116,229
2850.3761407935585,2.0365544725084286,0.0,0.0,2852.4126952660667,230
2800.0494047080365,1.9953320792371492,0.0,0.0,2802.0447367872735,231
2751.0257228418377,1.9552276399021817,0.0,0.0,2752.98095048174,232
2703.2654858224796,1.9162068652543565,0.0,0.0,2705.181692687734,233
2656.730273690534,1.8782362332547025,0.0,0.0,2658.6085099237885,234
2611.3828558996274,1.8412829890744484,0.0,0.0,2613.224138888702,235
2567.1871913164414,1.8053151450950233,0.0,0.0,2568.9925064615363,236
2524.1084282207107,1.7703014809080542,0.0,0.0,2525.878729701619,237
2482.112904305226,1.7362115433153682,0.0,0.0,2483.8491158485413,238
2441.1681466758305,1.703015646328991,0.0,0.0,2442.8711623221593,239
2401.242871851424,1.6706848711711484,0.0,0.0,2402.913556722595,240
2362.3069857639593,1.6391910662742646,0.0,0.0,2363.9461768302335,241
2324.331583758444,1.6085068472809638,0.0,0.0,2325.940090605725,242
2287.2889505929406,1.5786055970440702,0.0,0.0,2288.8675561899845,243
2251.152560438566,1.5494614656266052,0.0,0.0,2252.702021904193,244
2215.8970768794916,1.521049370301791,0.0,0.0,2217.418126249793,245
2181.4983529129418,1.4933449955530498,0.0,0.0,2182.9916979084946,246
2147.933430949197,1.4663247930740009,0.0,0.0,2149.399755742271,247
2115.180542811592,1.439965981768465,0.0,0.0,2116.620508793361,248
2083.2191097365167,1.4142465477504604,0.0,0.0,2084.633356284267,249
2052.0297423734132,1.3891452443442063,0.0,0.0,2053.4188876177573,250
2021.5942407847797,1.3646415920841202,0.0,0.0,2022.9588823768638,251
1991.8955944461688,1.3407158787148188,0.0,0.0,1993.2363103248836,252
1962.9179822461872,1.3173491591911188,0.0,0.0,1964.2353314053782,253
1934.6467724864963,1.2945232556780364,0.0,0.0,1935.9412957421744,254
1907.068522881812,1.2722207575507858,0.0,0.0,1908.3407436393627,255
1880.1709805599044,1.2504250213947812,0.0,0.0,1881.421405581299,256
1853.9430820615978,1.2291201710056365,0.0,0.0,1855.1722022326035,257
1828.3749533407718,1.2082910973891645,0.0,0.0,1829.5832444381608,258
1803.45790976436,1.1879234587613778,0.0,0.0,1804.6458332231214,259
1779.1844561123503,1.1680036805484868,0.0,0.0,1780.3524597928988,260
1755.5482865777847,1.148518955386903,0.0,0.0,1756.6968055331715,261
1732.5442340586742,1.129457242612723,0.0,0.0,1733.673691301287,262
1710.1190728002096,1.1108071309247878,0.0,0.0,1711.2298799311343,263
1688.2197381065344,1.0925590840247779,0.0,0.0,1689.312297190559,264
1666.833607617274,1.0747044491962174,0.0,0.0,1667.9083120664702,265
1645.9482784520849,1.057234689630195,0.0,0.0,1647.005513141715,266
1625.5515672106544,1.0401413844253644,0.0,0.0,1626.5917085950798,267
1605.6315099727015,1.0234162285879442,0.0,0.0,1606.6549262012893,268
1586.1763622979765,1.0070510330317177,0.0,0.0,1587.1834133310083,269
1567.1745992262606,0.9910377245780332,0.0,0.0,1568.1656369508387,270
1548.614915277367,0.9753683459558037,0.0,0.0,1549.5902836233226,271
1530.4862244511392,0.960035055801507,0.0,0.0,1531.4462595069406,272
1512.777660227453,0.9450301286591859,0.0,0.0,1513.7226903561123,273
1495.4785755662147,0.9303459549804479,0.0,0.0,1496.408921521195,274
1478.5785429073621,0.9159750411244655,0.0,0.0,1479.4945179484866,275
1462.067354170865,0.9019100093579755,0.0,0.0,1462.969264180223,276
1445.9350207567231,0.8881435978552804,0.0,0.0,1446.8231643545785,277
1430.1717735449688,0.8746686606982469,0.0,0.0,1431.046442205667,278
1414.7680628956646,0.8614781678763067,0.0,0.0,1415.629541063541,279
1399.714558648905,0.8485652052864563,0.0,0.0,1400.5631238541914,280
1385.0021501248157,0.8359229747332572,0.0,0.0,1385.8380730995489,281
1370.6219461235535,0.8235447939288354,0.0,0.0,1371.4454909174824,282
1356.5652749253065,0.811424096492882,0.0,0.0,1357.3766990217994,283
1342.8236842902945,0.7995544319526532,0.0,0.0,1343.6232387222472,284
1329.3889414587677,0.7879294657429692,0.0,0.0,1330.1768709245107,285
1316.2530331510084,0.776542979206216,0.0,0.0,1317.0295761302145,286
1303.4081655673301,0.7653888695923436,0.0,0.0,1304.1735544369224,287
1290.8467643880772,0.7544611500588675,0.0,0.0,1291.601225538136,288
1278.5614747736252,0.7437539496708676,0.0,0.0,1279.305228723296,289
1266.5451613643818,0.7332615134009889,0.0,0.0,1267.2784228777828,290
1254.7909082807853,0.722978202129441,0.0,0.0,1255.5138864829148,291
1243.2920191233054,0.7128984926439983,0.0,0.0,1244.0049176159494,292
1232.042016972443,0.7030169776400006,0.0,0.0,1232.7450339500829,293
1221.0346443887306,0.693328365720352,0.0,0.0,1221.727972754451,294
1210.2638634127316,0.683827481395521,0.0,0.0,1210.9476908941272,295
1199.7238555650408,0.6745092650835423,0.0,0.0,1200.3983648301244,296
1189.4090218462848,0.665368773110014,0.0,0.0,1190.0743906193948,297
1179.31398273712,0.6564011777081,0.0,0.0,1179.9703839148283,298
1169.4335781982368,0.6476017670185286,0.0,0.0,1170.0811799652554,299
1159.7628676703534,0.6389659450895928,0.0,0.0,1160.4018336154431,300
1150.2971300742224,0.6304892318771509,0.0,0.0,1150.9276193060996,301
1141.0318638106257,0.6221672632446259,0.0,0.0,1141.6540310738703,302
1131.9627867603774,0.6139957909630054,0.0,0.0,1132.5767825513403,303
1123.0858362843223,0.6059706827108418,0.0,0.0,1123.6918069670332,304
1114.3971692233376,0.5980879220742525,0.0,0.0,1114.9952571454119,305
1105.8931618983302,0.5903436085469201,0.0,0.0,1106.483505506877,306
1097.5704101102392,0.5827339575300912,0.0,0.0,1098.1531440677693,307
1089.4257291400352,0.5752553003325781,0.0,0.0,1090.0009844403678,308
1081.4561537487198,0.567904084170757,0.0,0.0,1082.0240578328905,309
1073.6589381773251,0.5606768721685699,0.0,0.0,1074.2196150494938,310
1066.0315561469165,0.5535703433575232,0.0,0.0,1066.585126490274,311
1058.5717008585882,0.5465812926766876,0.0,0.0,1059.1182821512648,312
1051.2772849934674,0.5397066309726999,0.0,0.0,1051.81699162444,313
1044.1464407127123,0.5329433849997608,0.0,0.0,1044.679384097712,314
1037.1775196575118,0.5262886974196356,0.0,0.0,1037.7038083549314,315
1030.3690929490867,0.5197398268016552,0.0,0.0,1030.8888327758884,316
1023.7175932105424,0.5132945455912041,0.0,0.0,1024.2308877561336,317
1017.2069360297535,0.5069531029463277,0.0,0.0,1017.7138891326998,318
1010.8324470855299,0.5007142392459611,0.0,0.0,1011.3331613247759,319
1004.5919302965787,0.4945763228887311,0.0,0.0,1005.0865066194674,320
998.4832141958512,0.48853773708306875,0.0,0.0,998.9717519329344,321
992.5041519305427,0.4825968798472098,0.0,0.0,992.9867488103898,322
986.6526212620922,0.47675216400919435,0.0,0.0,987.1293734261014,323
980.9265245661834,0.4710020172068674,0.0,0.0,981.3975265833902,324
975.3237888327435,0.46534488188787826,0.0,0.0,975.7891337146314,325
969.8423656659438,0.4597792153096809,0.0,0.0,970.3021448812535,326
964.4802312841999,0.4543034895395339,0.0,0.0,964.9345347737394,327
959.2353865201712,0.4489161914545003,0.0,0.0,959.6843027116257,328
954.1058568207613,0.4436158227414478,0.0,0.0,954.5494726435028,329
949.0896922471177,0.4384008998970486,0.0,0.0,949.5280931470147,330
944.184967474632,0.43326995422777953,0.0,0.0,944.6182374288597,331
939.3897817929399,0.4282215318499219,0.0,0.0,939.8180033247897,332
934.7022591059208,0.42325419368956174,0.0,0.0,935.1255132996104,333
930.1205479316988,0.4183665154825894,0.0,0.0,930.5389144471814,334
925.6428214026414,0.41355708777470007,0.0,0.0,926.0563784904161,335
921.2672772653606,0.40882451592139335,0.0,0.0,921.676101781282,336
916.992137880712,0.4041674200879734,0.0,0.0,917.3963053008,337
912.8156502237956,0.399584435249549,0.0,0.0,913.2152346590451,338
908.7360858839553,0.3950742111910336,0.0,0.0,909.1311600951464,339
904.751741064779,0.39063541250714484,0.0,0.0,905.1423764772861,340
900.8609365840989,0.38626671860240547,0.0,0.0,901.2472033027013,341
897.0620178739907,0.3819668236911423,0.0,0.0,897.4439846976819,342
893.3533549807747,0.3777344367974871,0.0,0.0,893.7310894175722,343
889.7333425650149,0.37356828175537593,0.0,0.0,890.1069108467703,344
886.2003999015195,0.3694670972085495,0.0,0.0,886.5698669987281,345
882.7529708793406,0.36542963661055317,0.0,0.0,883.1184005159512,346
879.3895240017746,0.3614546682247368,0.0,0.0,879.7509786699993,347
876.1085523863617,0.35754097512425487,0.0,0.0,876.466093361486,348
872.908573764886,0.3536873551920663,0.0,0.0,873.262261120078,349
869.7881304833761,0.3498926211209347,0.0,0.0,870.138023104497,350
866.7457895021042,0.34615560041342824,0.0,0.0,867.0919451025177,351
863.7801423955868,0.34247513538191954,0.0,0.0,864.1226175309688,352
860.8898053525845,0.3388500831485859,0.0,0.0,861.2286554357331,353
858.0734191761015,0.3352793156454092,0.0,0.0,858.4086984917469,354
855.3296492833865,0.3317617196141757,0.0,0.0,855.6614110030007,355
852.6571857059321,0.3282961966064766,0.0,0.0,852.9854819025386,356
850.0547430894749,0.3248816629837072,0.0,0.0,850.3796247524585,357
847.5210606939954,0.32151704991706775,0.0,0.0,847.8425777439124,358
845.0549023937185,0.3182013033875629,0.0,0.0,845.3731036971061,359
842.6550566771128,0.3149333841860018,0.0,0.0,842.9699900612989,360
840.3203366468912,0.3117122679129984,0.0,0.0,840.6320489148042,361
838.0495800200104,0.308536944978971,0.0,0.0,838.3581169649893,362
835.8416491276712,0.30540642060414247,0.0,0.0,836.1470555482754,363
833.6954309153186,0.30231971481854036,0.0,0.0,833.9977506301371,364
831.6098369426416,0.2992758624619968,0.0,0.0,831.9091128051035,365
829.583803383573,0.2962739131841483,0.0,0.0,829.8800772967571,366
827.6162910262898,0.29331293144443615,0.0,0.0,827.9096039577342,367
825.7062852732131,0.2903919965121062,0.0,0.0,825.9966772697252,368
823.8527961410081,0.2875102024662087,0.0,0.0,824.1403063434743,369
822.0548582605837,0.28466665819559855,0.0,0.0,822.3395249187794,370
820.3115308770932,0.28186048739893516,0.0,0.0,820.5933913644922,371
818.6218978499338,0.2790908285846827,0.0,0.0,818.9009886785185,372
816.9850676527467,0.27635683507110964,0.0,0.0,817.2614244878177,373
815.4001733734171,0.27365767498628935,0.0,0.0,815.6738310484035,374
813.8663727140746,0.27099253126809936,0.0,0.0,814.1373652453427,375
812.3828479910923,0.2683606016642221,0.0,0.0,812.6512085927565,376
810.9488061350875,0.26576109873214443,0.0,0.0,811.2145672338196,377
809.5634786909219,0.2631932498391577,0.0,0.0,809.826671940761,378
