subclone_1,subclone_2,subclone_3,subclone_4,total_tumor,days
130869.7361110838,34.268164011373045,0.0,27614.087092786172,158518.09136788134,56
134383.47694029324,28.455913914695298,0.0,26207.821558617245,160619.75441282516,57
137986.12769878213,23.688958427956077,0.0,24754.14868577377,162763.96534298387,58
141679.464367705,19.759896992952296,0.0,23270.25990803118,164969.4841727291,59
145465.24122511697,16.507681065354433,0.0,21773.85616862378,167255.6050748061,60
149345.18553801463,13.818646644306984,0.0,20282.123187794805,169641.12737245375,61
153320.9862096584,11.584418136583475,0.0,18811.243777305914,172143.81440510091,62
157394.26902368278,9.719491770108123,0.0,17375.5444633844,174779.5329788373,63
161566.5963438578,8.161621384890344,0.0,15987.483398081837,177562.24136332452,64
165839.46699128224,6.8717661531726835,0.0,14657.650433841529,180503.98919127695,65
170214.279481122,5.808018396448477,0.0,13394.484311871158,183614.57181138964,66
174692.3517128142,4.918859052920217,0.0,12203.532526853218,186900.80309872032,67
179274.87062719822,4.1695909283045545,0.0,11088.41984725068,190367.4600653772,68
183962.84800557996,3.534239569603008,0.0,10051.129112469178,194017.51135761873,69
188757.1204697318,2.995553265101967,0.0,9092.00123285701,197852.1172558539,70
193658.34948189263,2.5450030443726925,0.0,8209.73518970513,201870.6296746421,71
198666.96170265367,2.1724839977743367,0.0,7401.729987456199,206070.86417410764,72
203783.13215837633,1.8573857006592138,0.0,6664.738495649341,210449.72803972632,73
209006.75821416228,1.5910613364889699,0.0,5994.8347094672445,215003.18398496602,74
214337.30130300287,1.3658989308378378,0.0,5387.894081588602,219726.56128352231,75
219773.78489802146,1.175076310892862,0.0,4839.601549394023,224614.56152372638,76
225314.79451247372,1.0125611054538992,0.0,4345.4515349660205,229661.25860854518,77
230958.37577333066,0.8732682523445462,0.0,3900.7978842182965,234860.04692580132,78
236701.9088450549,0.7539463775010922,0.0,3501.2696039545835,240203.93239538695,79
242542.2954377486,0.6520305573536017,0.0,3142.7967701635453,245685.74423846952,80
248475.36959802895,0.5651073258944477,0.0,2821.545368799927,251297.4800741548,81
254495.85988434305,0.4909246080644862,0.0,2533.920799889949,257030.27160884108,82
260597.38936696798,0.42739171975305645,0.0,2276.567877531307,262874.384636219,83
266772.4756280107,0.3725793677979806,0.0,2046.3708298931729,268819.2190372716,84
273012.1980173391,0.324902410903508,0.0,1840.4368905072024,274852.9598102572,85
279305.8184692321,0.28363980289375057,0.0,1656.1874939179902,280962.289602953,86
285641.38386588066,0.2479973343861785,0.0,1491.406798481169,287133.03866169625,87
292004.1690136871,0.21721951673899373,0.0,1344.0553325659805,293348.44156576984,88
298376.5891090234,0.19061743030002107,0.0,1212.261843697997,299589.0415701517,89
304738.1997382307,0.16756872440670817,0.0,1094.3232985591194,305832.6906055142,90
311065.6968776196,0.14751761738612545,0.0,988.7048829875787,312054.5492782246,91
317332.6963892251,0.12997245888476297,0.0,894.0358650289611,318226.8622267129,92
323507.7362043176,0.11455747457102106,0.0,809.1044695915954,324316.95523138373,93
329556.0868772275,0.1010834913198772,0.0,732.9095698825555,330289.09753060143,94
335437.23355751194,0.08937078101621482,0.0,664.5432777846171,336101.86620607757,95
341104.21240569075,0.07922550457770838,0.0,603.1710802008758,341707.4627113962,96
346503.61059324635,0.07043971195482321,0.0,548.0318390547479,347051.7128720131,97
351575.56630262407,0.06279134213081565,0.0,498.4377912899695,352074.0668852562,98
356253.76872723177,0.056044223121732975,0.0,453.7745488705965,356707.5993203255,99
360465.43052240333,0.04996401051785895,0.0,413.50221993972133,360878.9827063536,100
364128.777263338,0.044554229583461946,0.0,377.17051023807875,364505.99232780567,101
367151.82835662586,0.03978203551416043,0.0,344.37968201234787,367496.24782067374,102
369437.2137041793,0.03556842441901986,0.0,314.7623009464784,369752.0115735502,103
370882.6805273713,0.031842838608746774,0.0,287.9859564412604,371170.6983266512,104
371381.09336703614,0.028543166595688747,0.0,263.75326161432497,371644.875171817,105
370822.1584979994,0.025615794896948818,0.0,241.80124336992836,371063.98535716423,106
369096.203195638,0.023016245944496406,0.0,221.89881527455526,369318.1250271585,107
366091.5625084283,0.020706384517711264,0.0,203.84254623438804,366295.42576104717,108
361714.40279187943,0.018651838804442412,0.0,187.44742443525058,361901.8688681535,109
355890.62595031766,0.016821910443528775,0.0,172.54613781125465,356063.1889100394,110
348565.86943688657,0.015189574524799168,0.0,158.98907404479968,348724.8737005059,111
339695.825176538,0.013692781229001657,0.0,146.64008805825316,339842.4789573775,112
329278.98353825416,0.01227513182557374,0.0,135.3779286370357,329414.373742023,113
317397.95452403673,0.01101484982427985,0.0,125.10533901289035,317523.0708778994,114
304165.95447803475,0.009971034229790461,0.0,115.73203713265627,304281.69648620166,115
289724.8947589812,0.009177613817508723,0.0,107.1740747614364,289832.07801135647,116
274245.381740193,0.008643347133570446,0.0,99.35383748259747,274344.7442210227,117
257926.71680957105,0.008351822494844107,0.0,92.20004469777007,258018.9252060913,118
240996.8963696002,0.008261457988930857,0.0,85.64774962684855,241082.55238068503,119
223712.6118373492,0.008305501474164517,0.0,79.63833930799117,223792.25848215868,120
206359.2496444709,0.008392030579611565,0.0,74.11953459761993,206433.3775710991,121
189245.19826812815,0.0,0.0,69.04543689860735,189314.24370502675,122
172600.06325117734,0.0,0.0,64.37726193926892,172664.4405131166,123
156589.96988827203,0.0,0.0,60.0809466774903,156650.0508349495,124
141357.59200350314,0.0,0.0,56.12471809542012,141413.71672159855,125
127016.3117780334,0.0,0.0,52.47901445303459,127068.79079248644,126
113650.21975009725,0.0,0.0,49.11648528813747,113699.33623538539,127
101314.11481500081,0.0,0.0,46.011991416360104,101360.12680641717,128
90033.50422512212,0.0,0.0,43.14260493116139,90076.64683005327,129
79804.60358991056,0.0,0.0,40.487609203827766,79845.0911991144,130
70594.3368758877,0.0,0.0,38.02849888347327,70632.36537477118,131
62340.75259548011,0.0,0.0,35.74896554640318,62376.50156102651,132
54971.53750135764,0.0,0.0,33.634391304893796,55005.17189266253,133
48415.50140078778,0.0,0.0,31.671573378470356,48447.17297416626,134
42601.8057315467,0.0,0.0,29.848354193126834,42631.65408573983,135
37462.58942082939,0.0,0.0,28.153469738601395,37490.74289056799,136
32932.9688852497,0.0,0.0,26.57654956837637,32959.54543481807,137
28951.038030840296,0.0,0.0,25.108116799678267,28976.146147639975,138
25457.868253052664,0.0,0.0,23.739588113477765,25481.60784116614,139
22396.776587782584,0.0,0.0,22.463247875667765,22419.239835658253,140
19710.368653141766,0.0,0.0,21.271989951063926,19731.64064309283,141
17354.78994006558,0.0,0.0,20.159450838695143,17374.949390904276,142
15291.662483905076,0.0,0.0,19.119750252481534,15310.782234157557,143
13485.775286007438,0.0,0.0,18.147424060071266,13503.922710067509,144
11905.084313715975,0.0,0.0,17.237424282840557,11922.321737998816,145
10520.712500370128,0.0,0.0,16.385119095893685,10537.097619466022,146
9306.949745305465,0.0,0.0,15.586292828062977,9322.536038133527,147
8242.662628828433,0.0,0.0,14.837115145796034,8257.49974397423,148
7312.91289216441,0.0,0.0,14.134012251779577,7327.046904416189,149
6496.456572213268,0.0,0.0,13.473789416039706,6509.930361629308,150
5774.685339755696,0.0,0.0,12.853469404270044,5787.538809159966,151
5132.838131566585,0.0,0.0,12.270270508831487,5145.108402075416,152
4560.001150415041,0.0,0.0,11.721606548752206,4571.722756963793,153
4049.1078650643785,0.0,0.0,11.20508686972764,4060.312951934106,154
3596.9390102721227,0.0,0.0,10.718516344120502,3607.657526616243,155
3204.1225867900093,0.0,0.0,10.259895370960775,3214.38248216097,156
2867.0647508139423,0.0,0.0,9.827381386816954,2876.892132200759,157
2568.602498085843,0.0,0.0,9.41923792216388,2578.021736008007,158
2304.040976957902,0.0,0.0,9.033903489482926,2313.0748804473847,159
2069.5620600087695,0.0,0.0,8.669910930433149,2078.2319709392027,160
1861.6475556389335,0.0,0.0,8.325884398474134,1869.9734400374075,161
1677.0792080707183,0.0,0.0,8.000539358866005,1685.0797474295844,162
1512.938697348286,0.0,0.0,7.6926825886694115,1520.6313799369555,163
1366.6076393376368,0.0,0.0,7.40121217674554,1374.0088515143823,164
1235.7675857266079,0.0,0.0,7.125117523756107,1242.892703250364,165
1118.4833077330745,0.0,0.0,6.863465112768081,1125.3467728458427,166
1013.4215460993272,0.0,0.0,6.615365602760478,1020.0369117020877,167
919.3310404818574,0.0,0.0,6.3800135406295775,925.7110540224869,168
835.042292249922,0.0,0.0,6.156650622263721,841.1989428721856,169
759.478713009652,0.0,0.0,5.944562957503367,765.4232759671554,170
691.6566246040526,0.0,0.0,5.7430810701410895,697.3997056741937,171
630.6852591130029,0.0,0.0,5.551579897921582,636.2368390109244,172
575.766758853256,0.0,0.0,5.369478792541654,581.1362376457976,173
526.196176378439,0.0,0.0,5.196241519650234,531.3924178980892,174
481.36068051789505,0.0,0.0,5.031369376743856,486.3920498946389,175
440.7699975208623,0.0,0.0,4.8743817142368036,445.6443792350991,176
404.0323986094746,0.0,0.0,4.724848469765469,408.7572470792401,177
370.7835253985988,0.0,0.0,4.58236355911765,375.36588895771644,178
340.6830536615007,0.0,0.0,4.446541724549393,345.1295953860501,179
313.4146933298455,0.0,0.0,4.317018534784994,317.7317118646305,180
288.6861884936975,0.0,0.0,4.193450385017,292.8796388787145,181
266.22931740152,0.0,0.0,4.075514496906205,270.3048318984262,182
245.79989246017573,0.0,0.0,3.9629089185816566,249.7628013787574,183
227.1777602349266,0.0,0.0,3.8553525246406486,231.03311275956725,184
210.1668014494332,0.0,0.0,3.7525850161487266,213.9193864655819,185
194.59535944008266,0.0,0.0,3.6543662355614686,198.24972567564413,186
180.33240943721677,0.0,0.0,3.5604576692271865,183.89286710644396,187
167.27219178181844,0.0,0.0,3.4706419712131282,170.74283375303156,188
155.31318450582705,0.0,0.0,3.384718701374339,158.6979032072014,189
144.35989658031178,0.0,0.0,3.3024965163868045,147.6623930966986,190
134.322867915472,0.0,0.0,3.223793169747453,137.54666108521945,191
125.11866936063687,0.0,0.0,3.1484355117741534,128.26710487241104,192
116.66990270426568,0.0,0.0,3.0762594896057154,119.7461621938714,193
108.90520067394772,0.0,0.0,3.0071101472018906,111.9123108211496,194
101.75922693640216,0.0,0.0,2.9408416253433725,104.70006856174552,195
95.17267609747825,0.0,0.0,2.877317161631794,98.04999325911004,196
89.09227370215517,0.0,0.0,2.8164090904897314,91.9086827926449,197
83.47077623454209,0.0,0.0,2.757998843160702,86.22877507770279,198
78.26697465197174,0.0,0.0,2.7019759924671516,80.96895064443889,199
73.44664883214773,0.0,0.0,2.6482270457621055,76.09487587790983,200
68.98139725136676,0.0,0.0,2.5966510472219744,71.57804829858873,201
64.84461502454334,0.0,0.0,2.547154313322022,67.39176933786537,202
61.0111182108528,0.0,0.0,2.4996469482084973,63.5107651590613,203
57.45714381373125,0.0,0.0,2.4540428436986357,59.91118665742989,204
54.16034978087566,0.0,0.0,2.4102596792806557,56.57060946015632,205
51.099815004243794,0.0,0.0,2.368218922113763,53.468033926357556,206
48.25603932005422,0.0,0.0,2.327845827028148,50.58388514708237,207
45.610943508786356,0.0,0.0,2.2890694365249864,47.900012945311346,208
43.147869295180406,0.0,0.0,2.25182258077644,45.39969187595685,209
40.85157934823741,0.0,0.0,2.2160418776256545,43.067621225863064,210
38.7082572812192,0.0,0.0,2.1816677325867624,40.88992501380596,211
36.70550765164844,0.0,0.0,2.14864433884488,38.85415199049332,212
34.83235596130862,0.0,0.0,2.116919677256111,36.949275638564735,213
33.07923537094252,0.0,0.0,2.0864454295721098,35.16568080051463,214
31.43705763792052,0.0,0.0,2.05717042045804,33.49422805837856,215
29.898172641983123,0.0,0.0,2.029047728508173,31.9272203704913,216
28.455923245030416,0.0,0.0,2.0020357900099253,30.45795903504034,217
27.103956696637688,0.0,0.0,1.9760945068653848,29.08005120350307,218
25.836224634055405,0.0,0.0,1.9511852465913124,27.787409880646717,219
24.64698308220924,0.0,0.0,1.9272708423191416,26.57425392452838,220
23.530792453700037,0.0,0.0,1.904315592794978,25.435108046495017,221
22.48251754880385,0.0,0.0,1.8822852623795994,24.36480281118345,222
21.497327555471912,0.0,0.0,1.8611470810484565,23.35847463652037,223
20.570696049330643,0.0,0.0,1.8408697443916722,22.411565793722314,224
19.698400993681666,0.0,0.0,1.8214234136140421,21.519824407295708,225
18.876524739501782,0.0,0.0,1.8027797155350336,20.679304455036817,226
18.10145402544299,0.0,0.0,1.7849117425887873,19.886365768031776,227
17.369879977832483,0.0,0.0,1.7677940528241156,19.137674030656598,228
16.678798110672634,0.0,0.0,1.7514026699045038,18.430200780577138,229
16.02550832564101,0.0,0.0,1.7357150831081092,17.761223408749117,230
15.40761491209038,0.0,0.0,1.7207102473277618,17.128325159418143,231
14.82302654704868,0.0,0.0,1.7063685830709638,16.529395130119646,232
14.269850815767212,0.0,0.0,1.6926712874432999,15.962522103210512,233
13.745721186334972,0.0,0.0,1.6795961818003153,15.425317368135287,234
13.248957060678505,0.0,0.0,1.667125806863857,14.916082867542361,235
12.778096092401604,0.0,0.0,1.6552443048043766,14.433340397205981,236
12.331730687499919,0.0,0.0,1.643936332283778,13.975667019783696,237
11.908508004360948,0.0,0.0,1.6331870604554173,13.541695064816366,238
11.507129953764052,0.0,0.0,1.622982174964102,13.130112128728154,239
11.12635319888044,0.0,0.0,1.6133078759460922,12.73966107482653,240
10.764989155273172,0.0,0.0,1.6041508780290992,12.369140033302271,241
10.421903990897173,0.0,0.0,1.595498410332287,12.01740240122946,242
10.096018626099209,0.0,0.0,1.5873382164662704,11.683356842565479,243
9.786308733617911,0.0,0.0,1.5796585545331174,11.36596728815103,244
9.49180473858376,0.0,0.0,1.572448197126347,11.064252935710106,245
9.211591818519086,0.0,0.0,1.5656964313309307,10.777288249850017,246
8.944809903338083,0.0,0.0,1.5593930587232914,10.504202962061374,247
8.690653675346788,0.0,0.0,1.5535283953713042,10.244182070718091,248
8.448372569243102,0.0,0.0,1.5480932718342963,9.996465841077399,249
8.217270772116777,0.0,0.0,1.5430790331630464,9.760349805279823,250
7.996707223449414,0.0,0.0,1.5384775388997853,9.5351847623492,251
7.786095615114474,0.0,0.0,1.534281163078196,9.320376778192669,252
7.584904391377269,0.0,0.0,1.5304827942234132,9.115387185600682,253
7.392656748894972,0.0,0.0,1.527075835352023,8.919732584246995,254
7.208930636716596,0.0,0.0,1.5240542039720646,8.732984840688662,255
7.033358756283022,0.0,0.0,1.521412332083028,8.55477108836605,256
6.865628561426979,0.0,0.0,1.5191451661758555,8.384773727602834,257
6.70531301048487,0.0,0.0,1.5172465274011853,8.222559537886056,258
6.551672816242703,0.0,0.0,1.5157075188968676,8.067380335139571,259
6.4044432409999335,0.0,0.0,1.5145242551313616,7.918967496131295,260
6.263398876077098,0.0,0.0,1.5136933632274665,7.777092239304565,261
6.128319229722297,0.0,0.0,1.5132116396043271,7.6415308693266235,262
5.998988727111186,0.0,0.0,1.5130760499774332,7.51206477708862,263
5.875196710346987,0.0,0.0,1.5132837293586188,7.3884804397056065,264
5.7567374384604815,0.0,0.0,1.5138319820560635,7.270569420516545,265
5.643410087410013,0.0,0.0,1.5147182816742917,7.158128369084304,266
5.535018750081484,0.0,0.0,1.515940271114172,7.050959021195656,267
5.4313724362883615,0.0,0.0,1.5174957625729193,6.94886819886128,268
5.332285072771671,0.0,0.0,1.519382737544092,6.851667810315763,269
5.237575503200003,0.0,0.0,1.5215993468175943,6.759174850017597,270
5.147067488169505,0.0,0.0,1.524143910479675,6.67121139864918,271
5.060589705203887,0.0,0.0,1.527014917912928,6.587604623116815,272
4.977975748754422,0.0,0.0,1.5302110277962917,6.508186776550714,273
4.899064130199944,0.0,0.0,1.53373106810505,6.432795198304994,274
4.823698277846847,0.0,0.0,1.5375740361108312,6.361272313957678,275
4.751726536929087,0.0,0.0,1.5417390983816086,6.293465635310695,276
4.68300216960818,0.0,0.0,1.546225590781701,6.229227760389881,277
4.617383354973207,0.0,0.0,1.5510330184717713,6.168416373444978,278
4.554733189040805,0.0,0.0,1.556161055908828,6.110894244949633,279
4.494919684755177,0.0,0.0,1.5616095468462239,6.056529231601401,280
4.4378157719880855,0.0,0.0,1.567378504333657,6.005194276321743,281
4.383299297538853,0.0,0.0,1.5734681107171704,5.956767408256024,282
4.331253025134366,0.0,0.0,1.579878717639152,5.911131742773518,283
4.281564635429069,0.0,0.0,1.5866108460383346,5.868175481467404,284
4.234126726004971,0.0,0.0,1.5936651861497955,5.827791912154766,285
4.18883681137164,0.0,0.0,1.6010425975049578,5.789879408876598,286
4.145597322966207,0.0,0.0,1.6087441089315886,5.754341431897796,287
4.104315609153364,0.0,0.0,1.6167709185538006,5.721086527707165,288
4.064903935225361,0.0,0.0,1.625124393792051,5.690028329017412,289
4.027279483402015,0.0,0.0,1.6338060713631422,5.661085554765157,290
3.991364352830701,0.0,0.0,1.642817657280221,5.634182010110922,291
3.9570855595863557,0.0,0.0,1.6521610268527802,5.609246586439136,292
3.924375036671476,0.0,0.0,1.6618382246866563,5.586213261358132,293
3.8931696340161226,0.0,0.0,1.6718514646840315,5.565021098700154,294
3.8634111184779143,0.0,0.0,1.6822031300434324,5.545614248521346,295
3.8350461738420343,0.0,0.0,1.6928957732597307,5.527941947101765,296
3.8080264008212255,0.0,0.0,1.7039321161241434,5.511958516945369,297
3.7823083170557927,0.0,0.0,1.7153150497242322,5.497623366780025,298
3.757853357113602,0.0,0.0,1.727047634443903,5.484900991557505,299
3.7346439763335684,0.0,0.0,1.7391337352456768,5.473777711579245,300
3.712738954853406,0.0,0.0,1.7515800316929926,5.464318986546399,301
3.692128429802681,0.0,0.0,1.764390330379418,5.456518760182099,302
3.672790638462563,0.0,0.0,1.7775681337916338,5.450358772254196,303
3.6547044273932747,0.0,0.0,1.7911171539139281,5.445821581307203,304
3.637849252434094,0.0,0.0,1.8050413122281952,5.44289056466229,305
3.6222051787033513,0.0,0.0,1.8193447397139353,5.441549918417286,306
3.60775288059843,0.0,0.0,1.8340317768482552,5.441784657446685,307
3.594473641795768,0.0,0.0,1.849106973605868,5.443580615401636,308
3.582349355250857,0.0,0.0,1.864575089459093,5.44692444470995,309
3.5713625231982418,0.0,0.0,1.8804410933778557,5.451803616576098,310
3.561496257151521,0.0,0.0,1.8967101638296886,5.45820642098121,311
3.5527342779033466,0.0,0.0,1.9133876887797294,5.466121966683076,312
3.5450609155254242,0.0,0.0,1.9304792656907235,5.4755401812161475,313
3.538461109368514,0.0,0.0,1.9479907015230213,5.486451810891536,314
3.532920408062428,0.0,0.0,1.9659280127345802,5.4988484207970085,315
3.528424969516034,0.0,0.0,1.984297425280964,5.512722394796998,316
3.524961560917251,0.0,0.0,2.0031053746153424,5.5280669355325935,317
3.522517558733054,0.0,0.0,2.0223585056884916,5.544876064421546,318
3.52108094870947,0.0,0.0,2.0420636729487947,5.563144621658265,319
3.52064032587158,0.0,0.0,2.06222794034224,5.58286826621382,320
3.521184894523519,0.0,0.0,2.082858581312423,5.604043475835942,321
3.522704468248475,0.0,0.0,2.103963078800545,5.626667547049021,322
3.5251894699086903,0.0,0.0,2.125549125245414,5.650738595154104,323
3.5286309316454605,0.0,0.0,2.1476246225834443,5.676255554228905,324
3.533020494879134,0.0,0.0,2.1701976822486557,5.7032181771277894,325
3.538350410309115,0.0,0.0,2.193276625172676,5.731627035481791,326
3.544613537913859,0.0,0.0,2.2168699817847375,5.761483519698596,327
3.5518033469508756,0.0,0.0,2.2409864920116798,5.792789838962555,328
3.5599139159567295,0.0,0.0,2.265635105277949,5.8255490212346785,329
3.5689399327470372,0.0,0.0,2.290824980505597,5.859764913252635,330
3.5788766944164703,0.0,0.0,2.316565486114282,5.895442180530752,331
3.589720107338753,0.0,0.0,2.3428662000212688,5.932586307360022,332
3.6014666871666625,0.0,0.0,2.3697369096414285,5.971203596808091,333
3.614113558832032,0.0,0.0,2.3971876118872384,6.01130117071927,334
3.6276584565457464,0.0,0.0,2.4252285131687823,6.052886969714528,335
3.642099723797744,0.0,0.0,2.45387002939375,6.095969753191493,336
3.657436313357018,0.0,0.0,2.483122785967438,6.140559099324456,337
3.673667787271614,0.0,0.0,2.5129976177927484,6.186665405064362,338
3.6907943168686326,0.0,0.0,2.5435055692701907,6.234299886138823,339
3.708816682754227,0.0,0.0,2.57465789429788,6.283474577052107,340
3.727736274813604,0.0,0.0,2.606466056271538,6.334202331085142,341
3.747555092211024,0.0,0.0,2.638941728084492,6.386496820295516,342
3.768275743389802,0.0,0.0,2.672096792127677,6.440372535517479,343
3.7899014460723057,0.0,0.0,2.705943340289633,6.495844786361939,344
3.8124360272599565,0.0,0.0,2.740493673956507,6.552929701216463,345
3.835883923233229,0.0,0.0,2.775760304012052,6.6116442272452804,346
3.860250179551653,0.0,0.0,2.811755950837628,6.672006130389281,347
3.8855404510538096,0.0,0.0,2.8484935443122006,6.73403399536601,348
3.911763403549009,0.0,0.0,2.885993034761662,6.797756438310671,349
3.938946833280237,0.0,0.0,2.9243258452309076,6.863272678511144,350
3.9671017168160345,0.0,0.0,2.963511637357877,6.930613354173912,351
3.996234775014215,0.0,0.0,3.003555848924095,6.99979062393831,352
4.026353722006988,0.0,0.0,3.044464791593804,7.070818513600791,353
4.057467265200962,0.0,0.0,3.0862456509139697,7.143712916114931,354
4.089585105277144,0.0,0.0,3.1289064863142793,7.218491591591423,355
4.122717936190939,0.0,0.0,3.1724562311071405,7.295174167298079,356
4.156877445172151,0.0,0.0,3.216904692487682,7.373782137659833,357
4.192076312724982,0.0,0.0,3.2622625515337544,7.4543388642587365,358
4.228328212628031,0.0,0.0,3.3085413632059297,7.536869575833961,359
4.265647811934297,0.0,0.0,3.3557535563475,7.621401368281797,360
4.304050770971179,0.0,0.0,3.40391243368448,7.707963204655659,361
4.343553743340468,0.0,0.0,3.4530321718256047,7.796585915166073,362
4.38417437591836,0.0,0.0,3.503127821262331,7.887302197180691,363
4.425931308855447,0.0,0.0,3.5542153063688366,7.9801466152242835,364
4.468844175576718,0.0,0.0,3.606311425402021,8.07515560097874,365
4.512933602781563,0.0,0.0,3.659433850501504,8.172367453283066,366
4.558221210443767,0.0,0.0,3.713601127689627,8.271822338133394,367
4.604729611811516,0.0,0.0,3.7688326768714533,8.373562288682969,368
4.652482413407393,0.0,0.0,3.825148791834767,8.47763120524216,369
4.70150421502838,0.0,0.0,3.8825706402500737,8.584074855278454,370
4.751820609745856,0.0,0.0,3.9411202636705998,8.692940873416456,371
4.803458183905601,0.0,0.0,4.000820577532293,8.804278761437894,372
4.856444517127791,0.0,0.0,4.061695371153823,8.918139888281614,373
4.910808182307,0.0,0.0,4.123769307736578,9.034577490043578,374
4.966578745612203,0.0,0.0,4.187067924364673,9.153646669976876,375
5.02378676648677,0.0,0.0,4.251617632004938,9.275404398491709,376
5.082463797648472,0.0,0.0,4.317445715506928,9.3999095131554,377
5.142642385089479,0.0,0.0,4.384580333602918,9.527222718692396,378
5.204356068076354,0.0,0.0,4.453050518907906,9.65740658698426,379
5.267639379150063,0.0,0.0,4.522886177919609,9.790525557069671,380
5.332527844125971,0.0,0.0,4.594118091018466,9.926645935144435,381
5.399057982093837,0.0,0.0,4.666777912467636,10.065835894561474,382
5.467267305417824,0.0,0.0,4.740898170413004,10.208165475830828,383
5.5371943197364875,0.0,0.0,4.816512266883169,10.353706586619657,384
5.608878523962785,0.0,0.0,4.8936544777894575,10.502533001752242,385
5.682360410284072,0.0,0.0,4.972359952925915,10.654720363209986,386
