,5e-09,8.189468534770306e-09,1.3413478976398637e-08,2.196985280380393e-08,3.598428365005764e-08,5.893843173967933e-08,9.653488644416247e-08,1.5811388300841896e-07,2.5897373396156063e-07,4.241714491220363e-07,6.94747747186568e-07,1.1379229630373956e-06,1.863796860157469e-06,3.0527011482926634e-06,4.9999999999999996e-06
5e-08,53.824035099619294,53.082713669578624,52.745244984926394,52.237199819059576,51.78597452234158,50.80503669222877,50.036818108414266,42.47570142729608,40.93935944902805,40.691817910819665,36.91517641386333,34.47592581386486,21.156640221745214,52.56722581789234,149.61008182549017
6.947477471865694e-08,50.8322873557776,50.099123533711854,49.32542751712217,48.86137386099779,48.43208495200363,47.84171566940102,40.58312893704667,39.67729277084179,38.97683321658515,34.18687549313989,36.365311214600624,15.022988089614929,20.45400274262881,77.3411715347201,149.0502216421702
9.653488644416247e-08,50.27929615424347,49.236317965207796,48.34391114788765,47.503885371484856,40.312889006949135,39.3620711922051,38.50005878617317,38.39554787799167,33.01290184079645,34.129874231856085,29.643905019769818,14.883192656120055,37.040931551671484,143.29102475172158,148.26759507038744
1.3413478976398635e-07,50.290861952678924,43.2984106076554,42.334534387661776,41.1388574079841,39.85486116833176,39.536067636030666,39.29182044956676,33.15215063709595,33.540808195326825,28.52786110006343,11.756017070765544,23.057798969972804,45.13356208754976,142.4788760671233,147.69544580448184
1.8637968601574688e-07,44.296728535382506,42.96416056051665,42.09496075791557,41.62698239221921,35.14635569912124,34.71883514363614,34.39303833341577,27.990524042939207,28.24849431812944,10.468005174325576,11.788212276677221,40.48159508562205,62.032395710491606,142.10722512439838,147.66802375327893
2.5897373396156063e-07,45.75113704204129,44.95512887559193,37.95237196110541,37.01065897200007,36.24439890716292,29.694792624799675,29.734815463990717,11.49065579994257,11.218638359115376,20.48062764729334,47.32786936110137,58.32097715033706,137.39185661850553,141.92199607745636,147.75344126887722
3.5984283650057566e-07,41.3871727031268,40.907742259026705,40.503895432594724,33.73876388282251,32.94685696804298,13.968006427625514,13.394831414052227,13.119311878609679,46.9126713064669,56.20949729867853,57.73618121008012,134.9586687409556,138.07774583622754,142.14912685905418,147.61283172052
5e-07,37.72175832173028,18.94288942525785,18.288387806976175,17.800642058035937,17.325696517292037,33.3105762022705,66.33992138531828,66.09759747771012,66.21639035587307,75.4727071803073,134.79347704729165,136.61131817522227,139.68438786974332,143.29224122514805,148.45980830981586
6.94747747186568e-07,22.775723367795614,30.67861857863503,38.63045691782701,88.73699362342983,96.66092462841578,96.36015764936597,95.8098213085798,112.2967778412456,136.67341987447924,137.04994358362254,137.80197599423505,139.1868336414077,141.62207671672468,144.76829869096898,149.91898738343167
9.653488644416249e-07,136.6925313724863,136.19505041759405,143.54512906024772,142.98835410526422,142.58324497727517,142.2315386666521,141.64429375358696,141.29039505986648,141.02863482144545,140.97520925805654,141.44029711186568,142.41728888279184,144.40409224747685,146.9224686509428,151.56111012736596
1.3413478976398637e-06,149.25829273465845,148.71318151574982,147.95078067811934,147.27162746648457,146.79248064465853,146.14945837456003,145.64912591026535,145.0412229575951,144.71324399532307,144.60038489244522,144.86840518590907,145.5934089317632,146.8101646182382,149.31632438877276,153.2329650233351
1.863796860157469e-06,153.465747750339,152.95159802451968,152.42988427992887,151.7287784865486,151.04322109982337,150.63431520322047,149.85191115071592,149.43772310921503,149.0043111495032,148.61278114760736,148.46156528789362,148.8409889832303,149.79065936906946,152.08143468437314,155.26396937418224
2.589737339615606e-06,157.1397112791691,156.7036094737141,156.21377985765434,155.79214370870704,155.29190453196776,154.54935659863548,154.05820660179154,153.38966134128415,153.04962473423024,152.7384234824132,152.50521951783202,152.6474889146676,153.34302948560978,155.18389875293755,157.65440459152703
3.598428365005757e-06,160.29710750554415,159.9869938448127,159.4900227896648,158.98165426019904,158.64414312514975,158.17979508859486,157.65595582791298,157.21502087779228,156.66162678070734,156.32140317614517,156.16545923480206,156.30791078820772,156.72463228041494,157.8533061520695,159.73334169282634
4.9999999999999996e-06,162.69838713824095,162.34378577913733,162.00100168155842,161.58816966361516,161.22960332552367,161.01434493103463,160.71907363719333,160.34289803279094,160.14031925751777,159.52598203208026,159.3810610253876,159.3557007427969,159.54020998084053,160.58437349049703,162.05188209285905
